Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
OCE205-2-103GGC,,0.1,,,,920,35,35,392,52,52,568,88,76,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,"Curry, W. B., T. M. Marchitto, J. F. McManus, D. W. Oppo, and K. L. Laarkamp, 1999, Millennial-scale changes ventilation of the thermocline,intermediate and deep waters of the Glacial North Atlantic, Geophysical Monograph 112, pp. 59-76, 1999.",
OCE205-2-103GGC,,0.62,,,,5290,45,45,363,55,55,5685,206,199,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,"Curry, W. B., T. M. Marchitto, J. F. McManus, D. W. Oppo, and K. L. Laarkamp, 1999, Millennial-scale changes ventilation of the thermocline,intermediate and deep waters of the Glacial North Atlantic, Geophysical Monograph 112, pp. 59-76, 1999.",
OCE205-2-103GGC,,0.88,,,,7630,45,45,359,51,51,8086,193,130,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,"Curry, W. B., T. M. Marchitto, J. F. McManus, D. W. Oppo, and K. L. Laarkamp, 1999, Millennial-scale changes ventilation of the thermocline,intermediate and deep waters of the Glacial North Atlantic, Geophysical Monograph 112, pp. 59-76, 1999.",
OCE205-2-103GGC,,1.13,,,,11000,50,50,485,52,52,12450,210,308,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,"Curry, W. B., T. M. Marchitto, J. F. McManus, D. W. Oppo, and K. L. Laarkamp, 1999, Millennial-scale changes ventilation of the thermocline,intermediate and deep waters of the Glacial North Atlantic, Geophysical Monograph 112, pp. 59-76, 1999.",
OCE205-2-103GGC,,1.21,,,,12200,55,55,388,23,23,13640,118,157,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,"Curry, W. B., T. M. Marchitto, J. F. McManus, D. W. Oppo, and K. L. Laarkamp, 1999, Millennial-scale changes ventilation of the thermocline,intermediate and deep waters of the Glacial North Atlantic, Geophysical Monograph 112, pp. 59-76, 1999.",
OCE205-2-103GGC,,1.34,,,,17100,100,100,597,28,28,19899,280,291,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,"Curry, W. B., T. M. Marchitto, J. F. McManus, D. W. Oppo, and K. L. Laarkamp, 1999, Millennial-scale changes ventilation of the thermocline,intermediate and deep waters of the Glacial North Atlantic, Geophysical Monograph 112, pp. 59-76, 1999.",
OCE205-2-103GGC,,1.51,,,,20200,85,85,653,30,30,23553,306,327,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,"Curry, W. B., T. M. Marchitto, J. F. McManus, D. W. Oppo, and K. L. Laarkamp, 1999, Millennial-scale changes ventilation of the thermocline,intermediate and deep waters of the Glacial North Atlantic, Geophysical Monograph 112, pp. 59-76, 1999.",
OCE205-2-103GGC,,1.71,,,,25900,120,120,677,69,69,29264,365,367,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,"Curry, W. B., T. M. Marchitto, J. F. McManus, D. W. Oppo, and K. L. Laarkamp, 1999, Millennial-scale changes ventilation of the thermocline,intermediate and deep waters of the Glacial North Atlantic, Geophysical Monograph 112, pp. 59-76, 1999.",
OCE205-2-103GGC,,2,,,,31500,170,170,605,28,28,34808,374,354,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,"Curry, W. B., T. M. Marchitto, J. F. McManus, D. W. Oppo, and K. L. Laarkamp, 1999, Millennial-scale changes ventilation of the thermocline,intermediate and deep waters of the Glacial North Atlantic, Geophysical Monograph 112, pp. 59-76, 1999.",
OCE205-2-103GGC,,2.2,,,,37400,360,360,818,39,39,41195,653,728,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,"Curry, W. B., T. M. Marchitto, J. F. McManus, D. W. Oppo, and K. L. Laarkamp, 1999, Millennial-scale changes ventilation of the thermocline,intermediate and deep waters of the Glacial North Atlantic, Geophysical Monograph 112, pp. 59-76, 1999.",
OCE205-2-103GGC,,2.4,,,,39600,390,390,748,42,42,42773,573,537,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,"Curry, W. B., T. M. Marchitto, J. F. McManus, D. W. Oppo, and K. L. Laarkamp, 1999, Millennial-scale changes ventilation of the thermocline,intermediate and deep waters of the Glacial North Atlantic, Geophysical Monograph 112, pp. 59-76, 1999.",
OCE205-2-103GGC,,2.67,,,,45700,500,500,591,55,55,48535,1233,1213,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,"Curry, W. B., T. M. Marchitto, J. F. McManus, D. W. Oppo, and K. L. Laarkamp, 1999, Millennial-scale changes ventilation of the thermocline,intermediate and deep waters of the Glacial North Atlantic, Geophysical Monograph 112, pp. 59-76, 1999.",

