Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GIK16415,,,,0.02,0.02,,,,,,0.02,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.07,0.07,,,,,,0.07,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.09,0.09,,,,,,0.09,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.12,0.12,,,,,,0.12,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.14,0.14,,,,,,0.14,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.16,0.16,,,,,,0.16,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.18,0.18,,,,,,0.18,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.2,0.2,,,,,,0.2,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.22,0.22,,,,,,0.22,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.24,0.24,,,,,,0.24,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.26,0.26,,,,,,0.26,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.28,0.28,,,,,,0.28,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.3,0.3,,,,,,0.3,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.32,0.32,,,,,,0.32,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.34,0.34,,,,,,0.34,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.35,0.35,,,,,,0.35,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.36,0.36,,,,,,0.36,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.37,0.37,,,,,,0.37,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.42,0.42,,,,,,0.42,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.44,0.44,,,,,,0.44,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.46,0.46,,,,,,0.46,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.47,0.47,,,,,,0.47,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.48,0.48,,,,,,0.48,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.49,0.49,,,,,,0.49,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.5,0.5,,,,,,0.5,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.51,0.51,,,,,,0.51,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.52,0.52,,,,,,0.52,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.53,0.53,,,,,,0.53,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.55,0.55,,,,,,0.55,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.65,0.65,,,,,,0.65,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.75,0.75,,,,,,0.75,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.85,0.85,,,,,,0.85,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,0.95,0.95,,,,,,0.95,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,1.05,1.05,,,,,,1.05,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,1.15,1.15,,,,,,1.15,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,1.25,1.25,,,,,,1.25,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,1.45,1.45,,,,,,1.45,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,1.65,1.65,,,,,,1.65,depth model from Peterson and Lisiecki 2018,
GIK16415,,,,1.75,1.75,,,,,,1.75,depth model from Peterson and Lisiecki 2018,
