Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD95-2043,,,,4.5,4.5,,,,,,4.5,depth model from Jonkers et al. 2020,
MD95-2043,,,,4.7,4.7,,,,,,4.7,depth model from Jonkers et al. 2020,
MD95-2043,,,,4.8,4.8,,,,,,4.8,depth model from Jonkers et al. 2020,
MD95-2043,,,,4.9,4.9,,,,,,4.9,depth model from Jonkers et al. 2020,
MD95-2043,,,,5.0,5.0,,,,,,5.0,depth model from Jonkers et al. 2020,
MD95-2043,,,,5.1,5.1,,,,,,5.1,depth model from Jonkers et al. 2020,
MD95-2043,,,,5.2,5.2,,,,,,5.2,depth model from Jonkers et al. 2020,
MD95-2043,,,,5.3,5.3,,,,,,5.3,depth model from Jonkers et al. 2020,
MD95-2043,,,,5.4,5.4,,,,,,5.4,depth model from Jonkers et al. 2020,
MD95-2043,,,,5.5,5.5,,,,,,5.5,depth model from Jonkers et al. 2020,
MD95-2043,,,,5.6,5.6,,,,,,5.6,depth model from Jonkers et al. 2020,
MD95-2043,,,,5.64,5.64,,,,,,5.64,depth model from Jonkers et al. 2020,
MD95-2043,,,,5.7,5.7,,,,,,5.7,depth model from Jonkers et al. 2020,
MD95-2043,,,,5.8,5.8,,,,,,5.8,depth model from Jonkers et al. 2020,
MD95-2043,,,,5.95,5.95,,,,,,5.95,depth model from Jonkers et al. 2020,
MD95-2043,,,,6.1,6.1,,,,,,6.1,depth model from Jonkers et al. 2020,
MD95-2043,,,,6.14,6.14,,,,,,6.14,depth model from Jonkers et al. 2020,
MD95-2043,,,,6.2,6.2,,,,,,6.2,depth model from Jonkers et al. 2020,
MD95-2043,,,,6.3,6.3,,,,,,6.3,depth model from Jonkers et al. 2020,
MD95-2043,,,,6.34,6.34,,,,,,6.34,depth model from Jonkers et al. 2020,
MD95-2043,,,,6.4,6.4,,,,,,6.4,depth model from Jonkers et al. 2020,
MD95-2043,,,,6.5,6.5,,,,,,6.5,depth model from Jonkers et al. 2020,
MD95-2043,,,,6.6,6.6,,,,,,6.6,depth model from Jonkers et al. 2020,
MD95-2043,,,,6.7,6.7,,,,,,6.7,depth model from Jonkers et al. 2020,
MD95-2043,,,,6.8,6.8,,,,,,6.8,depth model from Jonkers et al. 2020,
MD95-2043,,,,6.9,6.9,,,,,,6.9,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.0,7.0,,,,,,7.0,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.04,7.04,,,,,,7.04,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.1,7.1,,,,,,7.1,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.14,7.14,,,,,,7.14,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.24,7.24,,,,,,7.24,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.3,7.3,,,,,,7.3,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.34,7.34,,,,,,7.34,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.44,7.44,,,,,,7.44,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.5,7.5,,,,,,7.5,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.54,7.54,,,,,,7.54,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.64,7.64,,,,,,7.64,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.7,7.7,,,,,,7.7,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.72,7.72,,,,,,7.72,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.74,7.74,,,,,,7.74,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.76,7.76,,,,,,7.76,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.8,7.8,,,,,,7.8,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.84,7.84,,,,,,7.84,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.9,7.9,,,,,,7.9,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.94,7.94,,,,,,7.94,depth model from Jonkers et al. 2020,
MD95-2043,,,,7.98,7.98,,,,,,7.98,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.0,8.0,,,,,,8.0,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.04,8.04,,,,,,8.04,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.08,8.08,,,,,,8.08,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.1,8.1,,,,,,8.1,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.14,8.14,,,,,,8.14,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.16,8.16,,,,,,8.16,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.18,8.18,,,,,,8.18,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.2,8.2,,,,,,8.2,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.24,8.24,,,,,,8.24,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.3,8.3,,,,,,8.3,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.4,8.4,,,,,,8.4,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.44,8.44,,,,,,8.44,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.5,8.5,,,,,,8.5,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.6,8.6,,,,,,8.6,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.64,8.64,,,,,,8.64,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.7,8.7,,,,,,8.7,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.74,8.74,,,,,,8.74,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.8,8.8,,,,,,8.8,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.82,8.82,,,,,,8.82,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.84,8.84,,,,,,8.84,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.9,8.9,,,,,,8.9,depth model from Jonkers et al. 2020,
MD95-2043,,,,8.94,8.94,,,,,,8.94,depth model from Jonkers et al. 2020,
MD95-2043,,,,9.0,9.0,,,,,,9.0,depth model from Jonkers et al. 2020,
MD95-2043,,,,9.04,9.04,,,,,,9.04,depth model from Jonkers et al. 2020,
MD95-2043,,,,9.1,9.1,,,,,,9.1,depth model from Jonkers et al. 2020,
MD95-2043,,,,9.16,9.16,,,,,,9.16,depth model from Jonkers et al. 2020,
