Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
MD95-2039,,0.39,,KIA 779,,6150,50,50,470,100,100,6425,95,-95,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,1.525,,KIA 13451,,12050,70,70,470,200,200,13313,167,220,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,1.605,,KIA 13452,,12250,70,70,470,200,200,13511,209,210,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,1.69,,KIA 780,,12620,110,110,470,200,200,13952,248,383,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,1.805,,KIA 13454,,12760,80,80,470,200,200,14157,333,-326,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,1.905,,KIA 13455,,13100,80,80,470,200,200,14689,381,392,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,2.09,,KIA 781/2,,13725,100,100,470,200,200,15696,304,331,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,2.305,,KIA 13456,,13600,90,90,470,200,200,15529,311,313,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,2.525,,KIA 13627,,14550,79,79,470,200,200,16811,289,315,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,2.89,,KIA 783/4,,14450,110,110,470,200,200,16683,297,330,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,2.92,,KIA 13628,,14720,70,70,470,200,200,17041,309,291,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,2.98,,KIA 13629,,15150,80,80,470,200,200,17587,273,244,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,3.1,,KIA 13630,,15230,80,80,470,200,200,17680,250,246,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,5.43,,KIA 785,,20140,210,210,470,200,200,23388,342,365,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,5.43,,KIA 786,,20720,220,220,470,200,200,24064,326,371,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,6.485,,KIA 787,,22810,280,280,470,200,200,26385,325,427,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,8.19,,KIA 788,,27980,520,520,470,200,200,31319,461,530,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,9.495,,KIA 789,,29000,590,590,470,200,200,32336,604,846,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,10.195,,KIA 790/1,,31040,690,690,470,200,200,34443,597,682,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2039,,1.111,Alignment of SST to NGRIP,,,,,,,,,11646,50,50,,,,From Waelbroeck et al. 2019 compilation,Wolff et al.,2010,
MD95-2039,,1.349,Alignment of SST to NGRIP,,,,,,,,,12776,250,250,,,,From Waelbroeck et al. 2019 compilation,Rassmussen et al.,2014,
MD95-2039,,1.9,Alignment of SST to NGRIP,,,,,,,,,14750,100,100,,,,From Waelbroeck et al. 2019 compilation,Wolff et al.,2010,
MD95-2039,,5.942,Alignment of %Nps and SST to Austin's warm event,,,,,,,,,25050,350,350,,,,From Waelbroeck et al. 2019 compilation,quadratic propagation of duration of the transition ,,
MD95-2039,,7.1,Alignment of SST to NGRIP,,,,,,,,,28746,450,450,,,,From Waelbroeck et al. 2019 compilation,Wolff et al.,2010,
