Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
MD95-2039,,0.39,6426.0,6549.0,6328.0,6641.0,6246.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.4,6502.0,6624.0,6399.0,6719.0,6318.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.41,6577.0,6703.0,6468.0,6809.0,6384.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.42,6651.0,6785.0,6533.0,6915.0,6439.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.43,6724.0,6869.0,6595.0,7031.0,6491.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.44,6796.0,6958.0,6655.0,7146.0,6539.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.45,6871.0,7048.0,6714.0,7270.0,6584.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.46,6942.0,7140.0,6773.0,7396.0,6630.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.47,7013.0,7233.0,6830.0,7526.0,6674.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.48,7085.0,7328.0,6886.0,7654.0,6718.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.49,7156.0,7423.0,6941.0,7785.0,6760.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.5,7228.0,7516.0,6996.0,7917.0,6801.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.51,7300.0,7613.0,7050.0,8047.000000000001,6842.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.52,7371.0,7708.0,7104.0,8179.0,6885.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.53,7442.0,7802.0,7159.0,8316.0,6925.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.54,7514.0,7899.0,7213.0,8448.0,6966.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.55,7584.0,7996.0,7265.0,8581.0,7006.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.56,7655.0,8092.000000000001,7318.0,8713.0,7047.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.57,7726.0,8188.000000000001,7372.0,8838.0,7086.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.58,7797.0,8283.0,7426.0,8967.0,7122.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.59,7868.0,8380.0,7479.0,9092.0,7160.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.6,7939.0,8476.0,7533.0,9200.0,7201.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.61,8010.0,8573.0,7587.0,9312.0,7241.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.62,8080.999999999999,8666.0,7639.0,9405.0,7279.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.63,8153.000000000001,8757.0,7693.0,9500.0,7318.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.64,8225.0,8849.0,7747.0,9583.0,7355.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.65,8298.0,8943.0,7799.0,9663.0,7394.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.66,8370.0,9035.0,7853.0,9745.0,7434.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.67,8441.0,9123.0,7905.0,9826.0,7471.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.68,8513.0,9207.0,7959.0,9903.0,7505.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.69,8585.0,9289.0,8012.0,9963.0,7542.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.7,8658.0,9362.0,8066.000000000001,10012.0,7580.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD95-2039,,0.71,8730.0,9437.0,8121.0,10063.0,7619.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
