Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD01-2378,,,,0.06,0.06,,,,,,0.06,depth model from Jonkers et al. 2020,
MD01-2378,,,,0.26,0.26,,,,,,0.26,depth model from Jonkers et al. 2020,
MD01-2378,,,,0.36,0.36,,,,,,0.36,depth model from Jonkers et al. 2020,
MD01-2378,,,,0.46,0.46,,,,,,0.46,depth model from Jonkers et al. 2020,
MD01-2378,,,,0.56,0.56,,,,,,0.56,depth model from Jonkers et al. 2020,
MD01-2378,,,,0.66,0.66,,,,,,0.66,depth model from Jonkers et al. 2020,
MD01-2378,,,,0.76,0.76,,,,,,0.76,depth model from Jonkers et al. 2020,
MD01-2378,,,,0.86,0.86,,,,,,0.86,depth model from Jonkers et al. 2020,
MD01-2378,,,,0.96,0.96,,,,,,0.96,depth model from Jonkers et al. 2020,
MD01-2378,,,,1.06,1.06,,,,,,1.06,depth model from Jonkers et al. 2020,
MD01-2378,,,,1.16,1.16,,,,,,1.16,depth model from Jonkers et al. 2020,
MD01-2378,,,,1.26,1.26,,,,,,1.26,depth model from Jonkers et al. 2020,
MD01-2378,,,,1.36,1.36,,,,,,1.36,depth model from Jonkers et al. 2020,
MD01-2378,,,,1.46,1.46,,,,,,1.46,depth model from Jonkers et al. 2020,
MD01-2378,,,,1.53,1.53,,,,,,1.53,depth model from Jonkers et al. 2020,
MD01-2378,,,,1.63,1.63,,,,,,1.63,depth model from Jonkers et al. 2020,
MD01-2378,,,,1.73,1.73,,,,,,1.73,depth model from Jonkers et al. 2020,
MD01-2378,,,,1.83,1.83,,,,,,1.83,depth model from Jonkers et al. 2020,
MD01-2378,,,,1.93,1.93,,,,,,1.93,depth model from Jonkers et al. 2020,
MD01-2378,,,,2.03,2.03,,,,,,2.03,depth model from Jonkers et al. 2020,
MD01-2378,,,,2.13,2.13,,,,,,2.13,depth model from Jonkers et al. 2020,
MD01-2378,,,,2.23,2.23,,,,,,2.23,depth model from Jonkers et al. 2020,
MD01-2378,,,,2.33,2.33,,,,,,2.33,depth model from Jonkers et al. 2020,
MD01-2378,,,,2.43,2.43,,,,,,2.43,depth model from Jonkers et al. 2020,
MD01-2378,,,,2.53,2.53,,,,,,2.53,depth model from Jonkers et al. 2020,
MD01-2378,,,,2.63,2.63,,,,,,2.63,depth model from Jonkers et al. 2020,
MD01-2378,,,,2.73,2.73,,,,,,2.73,depth model from Jonkers et al. 2020,
MD01-2378,,,,2.83,2.83,,,,,,2.83,depth model from Jonkers et al. 2020,
MD01-2378,,,,2.93,2.93,,,,,,2.93,depth model from Jonkers et al. 2020,
MD01-2378,,,,3.02,3.02,,,,,,3.02,depth model from Jonkers et al. 2020,
MD01-2378,,,,3.12,3.12,,,,,,3.12,depth model from Jonkers et al. 2020,
MD01-2378,,,,3.22,3.22,,,,,,3.22,depth model from Jonkers et al. 2020,
MD01-2378,,,,3.32,3.32,,,,,,3.32,depth model from Jonkers et al. 2020,
MD01-2378,,,,3.42,3.42,,,,,,3.42,depth model from Jonkers et al. 2020,
MD01-2378,,,,3.52,3.52,,,,,,3.52,depth model from Jonkers et al. 2020,
MD01-2378,,,,3.62,3.62,,,,,,3.62,depth model from Jonkers et al. 2020,
MD01-2378,,,,3.72,3.72,,,,,,3.72,depth model from Jonkers et al. 2020,
MD01-2378,,,,3.82,3.82,,,,,,3.82,depth model from Jonkers et al. 2020,
MD01-2378,,,,3.92,3.92,,,,,,3.92,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.02,4.02,,,,,,4.02,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.12,4.12,,,,,,4.12,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.22,4.22,,,,,,4.22,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.32,4.32,,,,,,4.32,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.42,4.42,,,,,,4.42,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.48,4.48,,,,,,4.48,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.5,4.5,,,,,,4.5,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.51,4.51,,,,,,4.51,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.52,4.52,,,,,,4.52,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.53,4.53,,,,,,4.53,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.54,4.54,,,,,,4.54,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.55,4.55,,,,,,4.55,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.56,4.56,,,,,,4.56,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.57,4.57,,,,,,4.57,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.58,4.58,,,,,,4.58,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.59,4.59,,,,,,4.59,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.6,4.6,,,,,,4.6,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.61,4.61,,,,,,4.61,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.62,4.62,,,,,,4.62,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.63,4.63,,,,,,4.63,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.64,4.64,,,,,,4.64,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.65,4.65,,,,,,4.65,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.66,4.66,,,,,,4.66,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.67,4.67,,,,,,4.67,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.68,4.68,,,,,,4.68,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.69,4.69,,,,,,4.69,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.7,4.7,,,,,,4.7,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.71,4.71,,,,,,4.71,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.72,4.72,,,,,,4.72,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.73,4.73,,,,,,4.73,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.74,4.74,,,,,,4.74,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.75,4.75,,,,,,4.75,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.76,4.76,,,,,,4.76,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.77,4.77,,,,,,4.77,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.78,4.78,,,,,,4.78,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.79,4.79,,,,,,4.79,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.8,4.8,,,,,,4.8,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.81,4.81,,,,,,4.81,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.82,4.82,,,,,,4.82,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.83,4.83,,,,,,4.83,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.84,4.84,,,,,,4.84,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.85,4.85,,,,,,4.85,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.86,4.86,,,,,,4.86,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.87,4.87,,,,,,4.87,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.88,4.88,,,,,,4.88,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.89,4.89,,,,,,4.89,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.9,4.9,,,,,,4.9,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.91,4.91,,,,,,4.91,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.92,4.92,,,,,,4.92,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.93,4.93,,,,,,4.93,depth model from Jonkers et al. 2020,
MD01-2378,,,,4.94,4.94,,,,,,4.94,depth model from Jonkers et al. 2020,
