Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
MD01-2378,KIA 19597,0.005,,,G. ruber,1515,30,30,442.8,50.9,50.9,1002,172,197,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,"""10.1029/2004PA001094, 10.1016/j.marmicro.2007.10.002, 10.1016/j.epsl.2010.12.021"""
MD01-2378,KIA 19598,0.145,,,G. ruber,2130,40,40,431.1,51.4,51.4,1614,195,198,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,"""10.1029/2004PA001094, 10.1016/j.marmicro.2007.10.002, 10.1016/j.epsl.2010.12.021"""
MD01-2378,KIA 19599,0.345,,,G. ruber,2780,40,40,394.3,50.2,50.2,2484,224,160,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,"""10.1029/2004PA001094, 10.1016/j.marmicro.2007.10.002, 10.1016/j.epsl.2010.12.021"""
MD01-2378,KIA 19600,0.525,,,G. ruber,3465,35,35,409.6,51.2,51.2,3254,135,179,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,"""10.1029/2004PA001094, 10.1016/j.marmicro.2007.10.002, 10.1016/j.epsl.2010.12.021"""
MD01-2378,KIA 19601,0.725,,,G. ruber,4295,30,30,424.9,50.7,50.7,4290,143,195,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,"""10.1029/2004PA001094, 10.1016/j.marmicro.2007.10.002, 10.1016/j.epsl.2010.12.021"""
MD01-2378,KIA 19602,1.045,,,G. ruber,5405,35,35,490.8,51.6,51.6,5662,220,177,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,"""10.1029/2004PA001094, 10.1016/j.marmicro.2007.10.002, 10.1016/j.epsl.2010.12.021"""
MD01-2378,KIA 19603,1.205,,,G. ruber,6190,35,35,476.9,54.1,54.1,6515,149,191,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,"""10.1029/2004PA001094, 10.1016/j.marmicro.2007.10.002, 10.1016/j.epsl.2010.12.021"""
MD01-2378,KIA 19604,1.495,,,G. ruber,7485,45,45,473.7,52.7,52.7,7839,118,143,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,"""10.1029/2004PA001094, 10.1016/j.marmicro.2007.10.002, 10.1016/j.epsl.2010.12.021"""
MD01-2378,KIA 19605,1.675,,,G. ruber,8575,40,40,417.4,54.7,54.7,9131,266,146,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,"""10.1029/2004PA001094, 10.1016/j.marmicro.2007.10.002, 10.1016/j.epsl.2010.12.021"""
MD01-2378,KIA 19606,2.015,,,G. ruber,9660,45,45,413,64.5,64.5,10416,231,175,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,"""10.1029/2004PA001094, 10.1016/j.marmicro.2007.10.002, 10.1016/j.epsl.2010.12.021"""
