Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
GeoB9526,,0.095,156.0,261.0,48.0,392.0,-17.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.1,201.99999999999997,304.0,95.0,434.0,31.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.11,291.00000000000006,395.0,181.00000000000003,516.0,109.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.12,376.0,494.0,262.0,628.0,176.00000000000003,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.13,458.99999999999994,595.0,337.99999999999994,759.0,237.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.14,542.9999999999999,699.0000000000001,409.0,899.0,295.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.15,628.0,804.0,479.0,1045.0,351.00000000000006,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.16,711.0,910.0,545.0,1190.9999999999998,403.99999999999994,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.17,794.0,1020.0,611.0,1331.0,455.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.18,878.0,1128.0,677.9999999999999,1456.0,506.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.19,961.0,1234.0,743.0,1565.9999999999998,557.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.2,1045.0,1331.0,807.0,1674.0000000000002,608.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.21,1127.0,1418.0000000000002,872.0,1767.0,660.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.22,1210.9999999999998,1497.0,938.0,1844.0,710.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.23,1291.0,1571.0,1008.0,1925.0,760.9999999999999,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.24,1372.0,1641.0,1083.0,1997.0,814.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.25,1453.0,1709.0,1168.0,2090.9999999999995,880.9999999999999,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.26,1533.0000000000002,1776.0,1262.0,2189.0,961.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.27,1615.0,1844.0,1361.9999999999998,2284.0000000000005,1056.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.28,1696.0,1913.0,1465.0,2392.0,1158.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.29,1776.0,1984.0,1568.0,2508.0,1286.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.3,1855.9999999999998,2058.0000000000005,1668.0000000000002,2625.0,1416.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.31,1936.0,2131.0,1767.0,2742.0,1548.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.32,2017.0,2210.0,1864.0,2859.0,1679.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.33,2098.0000000000005,2293.0,1958.0000000000002,2978.9999999999995,1797.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.34,2181.0,2379.0,2048.0,3096.0,1916.9999999999998,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.35,2270.0,2467.0,2134.0,3208.9999999999995,2014.0000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.36,2368.0000000000005,2575.0,2229.0,3315.0,2100.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.37,2484.0,2701.0,2336.0,3427.0,2195.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.38,2598.0000000000005,2828.9999999999995,2439.0,3530.0,2281.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.39,2711.9999999999995,2957.0,2535.0,3647.0,2350.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.4,2826.0,3086.9999999999995,2627.0,3762.0,2414.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.41,2937.0,3223.9999999999995,2716.0,3895.0,2481.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.42,3049.0,3367.0,2805.0,4041.0000000000005,2544.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.43,3160.0,3512.0,2893.0000000000005,4195.0,2606.9999999999995,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.44,3270.0,3656.0,2978.9999999999995,4329.0,2670.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.45,3383.0,3798.0,3066.0000000000005,4476.0,2733.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.46,3493.0000000000005,3943.0,3153.0,4623.0,2793.9999999999995,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
GeoB9526,,0.47,3602.0,4086.0000000000005,3238.0,4758.0,2856.9999999999995,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
