Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
BOFS28_3K,,0.01,2720,6400,160,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.03,3980,7560,1440,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.05,5150,8550,2450,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.07,6420,9680,3580,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.09,7880,10870,4790,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.11,9280,12020,6310,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.14,10740,12920,7720,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.16,11960,13750,9440,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.18,13060,14610,11220,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.2,13930,15430,12300,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.22,14800,16090,13220,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.24,15680,16880,14110,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.26,16440,17760,15120,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.28,17260,19380,15900,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.29,17750,19830,16450,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.31,18740,21270,17270,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.33,19950,22830,18160,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.36,21180,24430,19060,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.38,22510,25860,19990,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.4,23850,27390,20850,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.41,24410,28120,21270,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.42,24970,28650,21680,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.43,25470,29290,22150,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.44,26030,30070,22530,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.45,26580,30680,23030,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.47,27880,32090,23860,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.48,28500,32690,24300,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
BOFS28_3K,,0.5,29590,34000,25220,,,4,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
