Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
CH69_K09,,0,913.1996459961,,,1061.0070800781,854.007019043,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.01,957.534362793,,,1111.6030273438,860.6030883789,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.02,1001.8667602539,,,1152.1591796875,873.1591796875,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.03,1046.1998291016,,,1223.7153320313,886.7152709961,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.04,1090.5327148438,,,1276.2713623047,902.2713623047,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.05,1134.8670654297,,,1350.8273925781,918.8274536133,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.06,1179.201171875,,,1429.3835449219,935.383605957,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.07,1223.5334472656,,,1499.1298828125,954.1298828125,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.08,1267.8682861328,,,1570.8548583984,972.8548583984,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.09,1312.1999511719,,,1651.5798339844,981.5798950195,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.1,1356.5706787109,,,1731.2135009766,994.2135009766,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.11,1401.8914794922,,,1742.5632324219,1072.5632324219,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.12,1447.2150878906,,,1762.4274902344,1149.4274902344,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.13,1492.5329589844,,,1772.0529785156,1217.0529785156,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.14,1537.8560791016,,,1799.6784667969,1292.6784667969,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.15,1583.1748046875,,,1828.3039550781,1373.3039550781,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.16,1628.4975585938,,,1845.5012207031,1427.5012207031,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.17,1673.8194580078,,,1872.9831542969,1477.9831542969,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.18,1719.1429443359,,,1903.4652099609,1528.4652099609,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.19,1764.4642333984,,,1957.3690185547,1571.3690185547,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.2,1811.5028076172,,,2008.5303955078,1622.5303955078,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.21,1879.1979980469,,,2051.880859375,1691.8809814453,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.22,1946.8848876953,,,2126.4777832031,1758.4777832031,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.23,2014.5717773438,,,2208.0747070313,1824.0747070313,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.24,2082.26171875,,,2300.9038085938,1869.9039306641,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.25,2149.9514160156,,,2381.4240722656,1903.4240722656,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.26,2217.6411132813,,,2484.9443359375,1937.9442138672,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.27,2285.328125,,,2589.4643554688,1974.4642333984,3,Age model from Jonkers et al. (2020),,1
CH69_K09,,0.28,2353.021484375,,,2691.984375,2008.984375,3,Age model from Jonkers et al. (2020),,1
