Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
KNR166-2-29JPC,,0.0125,1384.0000000000002,1492.0,1298.0,1563.0000000000002,1214.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.02,1450.0,1556.0,1365.9999999999998,1634.0000000000002,1288.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.03,1536.0,1641.0,1440.0,1750.0,1360.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.04,1618.0,1735.0,1509.0000000000002,1896.0,1419.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.05,1695.0,1833.0000000000002,1575.0,2052.0,1476.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.06,1771.9999999999998,1935.0,1639.0,2210.0,1528.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.07,1849.0,2040.0,1702.0,2372.0,1578.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.08,1926.0,2145.0,1761.0,2520.0,1628.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.09,2003.0,2251.0,1820.0,2670.0,1676.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.1,2080.0,2356.9999999999995,1879.0,2807.0,1722.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.11,2156.0,2458.0,1936.0,2945.0,1769.0000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.12,2233.0,2545.0,1995.0,3088.0,1813.0000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.13,2309.0,2626.0000000000005,2052.0,3228.0,1859.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.14,2383.0,2701.0,2113.0,3383.0,1903.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.15,2457.0,2767.0,2174.0,3535.0,1948.0000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.16,2530.0,2827.0,2240.0,3683.0000000000005,2000.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.17,2603.0,2884.0,2315.0,3828.9999999999995,2055.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.18,2676.0,2941.0000000000005,2396.0,3960.0,2127.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.19,2748.9999999999995,3000.0,2485.0,4086.0000000000005,2202.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.2,2823.0,3056.0,2577.0,4217.0,2294.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.21,2896.0000000000005,3114.0,2670.0,4338.999999999999,2399.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.22,2969.0,3173.0,2768.9999999999995,4448.0,2519.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.23,3042.0,3231.0000000000005,2863.0,4561.0,2648.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.24,3117.0,3293.0,2956.0000000000005,4669.0,2771.0000000000005,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.25,3194.0,3356.0000000000005,3045.0,4775.0,2890.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.26,3270.0,3423.0,3131.9999999999995,4881.0,2998.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.27,3347.0,3494.0,3218.0,4991.000000000001,3097.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.28,3426.0,3571.0,3302.0,5099.0,3179.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.29,3549.0,3718.0,3411.0,5202.999999999999,3268.9999999999995,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.3,3784.0,4008.0,3619.0,5309.0,3461.9999999999995,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.31,4026.0,4336.0,3808.9999999999995,5417.000000000001,3592.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.32,4271.0,4677.0,3990.0,5529.0,3699.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.33,4516.999999999999,4997.0,4163.0,5642.0,3788.9999999999995,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.34,4761.0,5257.000000000001,4335.0,5762.0,3878.9999999999995,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.35,5007.0,5452.999999999999,4519.0,5865.0,3965.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.36,5252.999999999999,5631.0,4745.0,5971.0,4051.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.37,5500.0,5808.0,5047.0,6080.0,4136.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.38,5746.0,5980.0,5393.0,6196.000000000001,4216.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.39,5990.0,6164.0,5737.0,6329.0,4297.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.4,6233.0,6371.0,6055.0,6504.0,4383.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.41,6411.000000000001,6537.000000000001,6297.999999999999,6638.999999999999,4463.999999999999,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.42,6466.0,6592.000000000001,6356.0,6690.0,4546.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.43,6516.0,6645.0,6399.0,6758.999999999999,4629.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.44,6563.0,6697.999999999999,6440.0,6853.0,4712.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.45,6610.0,6751.0,6477.0,6962.999999999999,4791.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.46,6656.000000000001,6805.0,6517.0,7071.000000000001,4871.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.47,6701.000000000001,6859.0,6552.000000000001,7183.0,4953.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.48,6745.0,6916.0,6587.999999999999,7296.0,5034.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.49,6789.0,6971.0,6622.000000000001,7406.000000000001,5127.000000000001,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.5,6831.0,7028.0,6656.000000000001,7521.0,5227.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.51,6874.0,7087.000000000001,6688.0,7637.0,5315.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.52,6916.0,7137.0,6720.0,7750.0,5421.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.53,6959.0,7186.0,6752.999999999999,7865.0,5521.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.54,7001.0,7228.0,6785.0,7982.0,5637.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.55,7042.999999999999,7265.0,6818.0,8096.0,5752.999999999999,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.56,7085.0,7301.0,6854.0,8209.0,5883.999999999999,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.57,7126.0,7335.0,6893.0,8322.000000000002,5996.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.58,7167.999999999999,7367.000000000001,6933.0,8441.0,6120.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.59,7210.0,7400.0,6978.0,8554.0,6242.999999999999,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.6,7251.0,7433.0,7029.0,8662.0,6366.000000000001,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.61,7292.999999999999,7467.000000000001,7086.0,8774.0,6488.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.62,7335.0,7502.000000000001,7147.0,8878.0,6608.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.63,7377.999999999999,7537.000000000001,7206.0,8982.999999999998,6733.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.64,7420.0,7572.999999999999,7266.0,9072.000000000002,6862.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.65,7461.0,7610.0,7324.0,9161.0,6984.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.66,7505.0,7648.0,7382.000000000001,9246.0,7107.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.67,7548.999999999999,7688.0,7438.0,9328.0,7227.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.68,7593.999999999999,7731.0,7490.0,9408.0,7343.999999999999,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.69,7640.0,7775.0,7542.000000000001,9492.0,7449.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.7,7689.0,7824.0,7592.000000000001,9573.0,7522.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.71,7780.0,7928.0,7667.999999999999,9656.0,7591.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.72,7963.999999999999,8140.000000000001,7834.0,9740.0,7737.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.73,8151.0,8390.0,7988.0,9820.0,7855.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.74,8336.0,8650.0,8131.0,9908.0,7960.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.75,8523.0,8917.0,8272.0,9995.0,8060.000000000001,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.76,8710.0,9186.0,8410.0,10082.0,8151.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.77,8896.0,9437.000000000002,8546.0,10172.0,8246.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.78,9081.0,9650.0,8682.0,10262.0,8333.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.79,9267.999999999998,9827.0,8818.0,10351.0,8424.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.8,9454.0,9975.0,8960.0,10445.0,8520.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.81,9638.0,10116.0,9117.0,10536.0,8613.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.82,9825.0,10252.0,9314.0,10627.0,8730.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.83,10012.0,10390.0,9538.0,10720.999999999998,8845.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.84,10198.0,10529.000000000002,9777.999999999998,10815.0,8959.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.85,10385.0,10673.0,10026.0,10919.0,9057.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.86,10572.000000000002,10821.0,10265.0,11034.0,9158.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.87,10764.000000000002,10977.0,10493.0,11173.0,9258.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
KNR166-2-29JPC,,0.88,10964.0,11140.999999999998,10696.0,11338.0,9355.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
