Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
KNR166-2-29JPC,,0.013000000000000001,,,G. sacculifer,1880,25,25,400,100,100,1374,139,114,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-29JPC,,0.287,,,G. sacculifer,3660,50,50,400,100,100,3465,154,138,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-29JPC,,0.40700000000000003,,,G. sacculifer,6070,45,45,400,100,100,6415,114,108,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-29JPC,,0.7070000000000001,,,G. sacculifer,7320,40,40,400,100,100,7710,115,107,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-29JPC,,0.887,,,G. sacculifer,10200,70,70,400,100,100,11140,166,160,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-29JPC,,1.087,,,G. ruber,10750,60,60,400,200,200,12038,436,295,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-29JPC,,1.207,,,G. ruber,11250,70,70,400,200,200,12698,266,245,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-29JPC,,1.4869999999999999,,,G. ruber,12800,50,50,400,200,200,14384,443,297,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-29JPC,,1.567,,,G. ruber,13650,60,60,400,200,200,15700,284,313,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-29JPC,,1.6869999999999998,,,G. sacculifer,14550,180,180,400,200,200,16918,384,338,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-29JPC,,1.827,,,G. ruber,16150,60,60,400,200,200,18798,235,158,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-29JPC,,2.247,,,G. sacculifer,20300,160,160,400,200,200,23588,290,321,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-29JPC,,2.887,,,G. ruber,26900,180,180,400,200,200,30532,283,290,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
