Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
KNR166-2-29JPC,,0.013,,,G. sacculifer,1880,25,25,400,100,100,1385,135,-76,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,0.287,,,G. sacculifer,3660,50,50,400,100,100,3470,130,-126,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,0.407,,,G. sacculifer,6070,45,45,400,100,100,6415,85,122,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,0.707,,,G. sacculifer,7320,40,40,400,100,100,7711,79,117,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,0.887,,,G. sacculifer,10200,70,70,400,100,100,11146,154,-150,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,1.087,,,G. ruber,10750,60,60,400,200,200,12018,372,306,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,1.207,,,G. ruber,11250,70,70,400,200,200,12648,222,230,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,1.487,,,G. ruber,12800,50,50,400,200,200,14347,383,-383,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,1.567,,,G. ruber,13650,60,60,400,200,200,15690,280,317,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,1.687,,,G. sacculifer,14550,180,180,400,200,200,16906,354,387,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,1.827,,,G. ruber,16150,60,60,400,200,200,18767,213,231,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,2.247,,,G. sacculifer,20300,160,160,400,200,200,23661,329,286,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
KNR166-2-29JPC,,2.887,,,G. ruber,26900,180,180,400,200,200,30507,333,247,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,depth scale is off from original publication,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032,
