Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
H214,,0.004999999888241291,,,,,,,,,,500.0,179.9999999999999,180.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,0.322,,,,3720.0,90.0,90.0,393.0,51.1,51.1,3576.0,257.0,213.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,0.76,,,,7637.0,87.0,87.0,408.0,53.3,53.3,8058.999999999999,258.0000000000009,213.9999999999991,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,0.765,,,,7540.0,40.0,40.0,463.0,52.8,52.8,7897.0,119.99999999999909,145.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,0.7749999761581421,,,,7250.0,19.999999552965164,19.999999552965164,0.0,0.0,0.0,8082.000000000001,87.0,77.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,0.785,,,,7700.0,40.0,40.0,408.0,51.0,51.0,8100.0,194.0,133.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,0.785,,,,7610.0,40.0,40.0,444.0,52.0,52.0,7987.0,182.0000000000009,139.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,0.95,,,,8800.0,30.0,30.0,445.0,51.3,51.3,9361.0,162.0,220.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,0.9649999737739563,,,,8529.999732971191,9.999999776482582,9.999999776482582,0.0,0.0,0.0,9518.0,21.0,30.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,0.975,,,,8960.0,40.0,40.0,352.0,52.900000000000006,52.900000000000006,9595.0,165.0,119.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,0.975,,,,9130.0,40.0,40.0,362.0,52.1,52.1,9785.0,337.0,236.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,1.242,,,,10950.0,160.0,160.0,563.0,43.2,43.2,12236.0,484.0,585.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,1.52,,,,12820.0,110.0,110.0,478.0,73.2,73.2,14481.0,514.0,443.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,1.559999942779541,,,,12416.999816894531,28.999999165534973,28.999999165534973,0.0,0.0,0.0,14547.0,301.0,250.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,1.595,,,,12910.0,140.0,140.0,507.0,74.2,74.2,14565.0,559.0,512.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,1.605,,,,12940.0,70.0,70.0,510.0,74.39999999999999,74.39999999999999,14585.0,433.0,441.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,1.869,,,,14650.0,170.0,170.0,790.0,98.10000000000001,98.10000000000001,16806.0,548.0,528.0000000000018,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,2.025,,,,14980.0,70.0,70.0,787.0,90.2,90.2,17255.0,463.0,269.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,2.04,,,,14980.0,120.0,120.0,787.0,96.19999999999999,96.19999999999999,17296.0,531.0,394.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,2.055000066757202,,,,14699.999809265137,109.99999940395355,109.99999940395355,0.0,0.0,0.0,17999.0,245.0,420.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,2.07,,,,15350.0,160.0,160.0,851.0,95.9,95.9,17719.0,491.0,564.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,2.085,,,,14910.0,70.0,70.0,777.0,91.6,91.6,17193.0,283.0,319.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,2.085,,,,14970.0,70.0,70.0,806.0,90.39999999999999,90.39999999999999,17221.0,465.0,298.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
H214,,2.419,,,,16250.0,220.0,220.0,849.0,86.6,86.6,18659.0,490.0,425.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
