Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
GIK23416-4,,0.05,,,,,,,,,,160,2,2,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK23416-4,,0.05,,,,,,,,,,0,,,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK23416-4,,0.45,,,,,,,,,,0,,,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK23416-4,,0.7,,,,,,,,,,9240,68,68,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK23416-4,,0.75,,,,,,,,,,9800,,,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13deduced from C14 analog age of 9.10 ka; after Bard et al. (1990),,https://doi.pangaea.de/10.1594/PANGAEA.186500
GIK23416-4,,0.8,,,,,,,,,,12400,,,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13deduced from C14 analog age of 10.40 ka; after Bard et al. (1990),,https://doi.pangaea.de/10.1594/PANGAEA.186500
GIK23416-4,,0.85,,,,,,,,,,11940,106,106,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK23416-4,,0.91,,,,,,,,,,7000,,,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK23416-4,,1,,,,,,,,,,14660,186,186,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK23416-4,,1.13,,,,,,,,,,15000,,,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK23416-4,,1.15,,,,,,,,,,17100,,,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,deduced from C14 analog age of 13.60 ka; after Bard et al. (1990),https://doi.pangaea.de/10.1594/PANGAEA.186500
GIK23416-4,,1.25,,,,,,,,,,18300,,,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,deduced from C14 analog age of 14.80 ka; after Bard et al. (1990),https://doi.pangaea.de/10.1594/PANGAEA.186500
