Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
GIK23416-4,,0.05,84.29347229,,,1750.0522460938,100.0522460938,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.06,252.7241668701,,,1826.9483642578,227.9483642578,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.07,421.1534423828,,,1925.0384521484,355.0384521484,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.08,589.5838623047,,,2012.5921630859,491.5921630859,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.09,758.0146484375,,,2148.0512695313,628.0511474609,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.1,926.4435424805,,,2299.1315917969,789.131652832,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.11,1094.8739013672,,,2449.3459472656,959.3460083008,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.12,1263.3039550781,,,2730.71875,1126.7188720703,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.13,1431.7329101563,,,3072.6838378906,1306.6838378906,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.14,1600.1610107422,,,3426.8942871094,1482.8942871094,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.15,1768.59375,,,3754.1049804688,1653.1049804688,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.16,1903.7574462891,,,3817.029296875,1784.0294189453,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.17,2038.9223632813,,,3900.9541015625,1924.9539794922,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.18,2174.0900878906,,,4013.8784179688,2061.8784179688,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.19,2309.2517089844,,,4128.802734375,2204.8029785156,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.2,2444.4096679688,,,4290.7275390625,2356.7275390625,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.21,2605.5922851563,,,4426.5341796875,2516.5344238281,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.22,2766.7734375,,,4572.05859375,2675.0583496094,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.23,2927.9487304688,,,4715.58203125,2852.5822753906,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.24,3089.1235351563,,,4902.1059570313,3010.1059570313,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.25,3250.3103027344,,,5161.6298828125,3151.6298828125,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.26,3389.8188476563,,,5303.0151367188,3290.0151367188,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.27,3529.3273925781,,,5454.91796875,3439.91796875,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.28,3668.8344726563,,,5638.310546875,3590.310546875,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.29,3808.3520507813,,,5859.5556640625,3734.5556640625,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.3,3947.8454589844,,,6072.8520507813,3880.8520507813,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.31,4085.2102050781,,,6142.064453125,4024.0646972656,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.32,4222.5639648438,,,6231.27734375,4186.27734375,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.33,4359.9228515625,,,6308.490234375,4354.490234375,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.34,4497.2729492188,,,6400.703125,4526.703125,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.35,4634.6420898438,,,6505.916015625,4676.916015625,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.36,4768.8784179688,,,6619.2880859375,4805.2880859375,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.37,4903.1318359375,,,6748.2348632813,4942.2348632813,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.38,5037.3862304688,,,6850.205078125,5075.205078125,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.39,5171.6333007813,,,7016.53125,5219.53125,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.4,5305.8857421875,,,7199.8383789063,5349.8383789063,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.41,5429.0991210938,,,7246.216796875,5469.216796875,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.42,5552.302734375,,,7322.5947265625,5586.5947265625,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.43,5675.5029296875,,,7426.9736328125,5714.9736328125,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.44,5798.6928710938,,,7546.3515625,5837.3515625,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.45,5921.9208984375,,,7681.7299804688,5975.7299804688,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.46,6050.9038085938,,,7743.7802734375,6093.7802734375,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.47,6179.8466796875,,,7810.8310546875,6214.8310546875,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.48,6308.8051757813,,,7887.8813476563,6336.8813476563,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.49,6437.7524414063,,,7981.931640625,6465.931640625,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.5,6566.7309570313,,,8088.982421875,6585.982421875,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.51,6691.36328125,,,8156.0693359375,6715.0693359375,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.52,6816.0068359375,,,8244.15625,6854.15625,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.53,6940.6635742188,,,8334.2431640625,6978.2431640625,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.54,7065.2944335938,,,8445.615234375,7107.615234375,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
GIK23416-4,,0.55,7189.9384765625,,,8596.857421875,7244.857421875,"4,5",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 manual alignment, bacon, pdv",1
