Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
GIK11944-1,,0.0,,,,,,,,,,3700.0,2060.0,3120.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.05,,,,,,,,,,4430.0,1930.0,3090.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.16,,,,,,,,,,5740.0,1760.0,2770.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.25,,,,,,,,,,6810.0,1550.0,2280.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.35,,,,,,,,,,8100.0,1330.0,1810.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.41,,,,,,,,,,8960.0,1150.0,1360.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.43,,,,,,,,,,9280.0,1090.0,1300.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.44,,,,,,,,,,9430.0,1100.0,1320.000000000001,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.46,,,,,,,,,,9770.0,1100.0,1210.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.47,,,,,,,,,,9940.0,1090.0,1190.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.49,,,,,,,,,,10280.0,1040.0,1160.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.5,,,,,,,,,,10450.0,1040.0,1180.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.51,,,,,,,,,,10620.0,1060.0,1120.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.52,,,,,,,,,,10800.0,1030.0,1100.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.54,,,,,,,,,,11140.0,1030.0,1050.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.55,,,,,,,,,,11310.0,1030.0,1110.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.56,,,,,,,,,,11510.0,1000.0,1090.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.57,,,,,,,,,,11690.0,980.0,1040.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.58,,,,,,,,,,11870.0,990.0,1040.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.6,,,,,,,,,,12230.0,960.0,1010.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.61,,,,,,,,,,12410.0,1010.0,1020.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.63,,,,,,,,,,12770.0,980.0,970.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.65,,,,,,,,,,13130.0,950.0,920.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.68,,,,,,,,,,13730.0,940.0,920.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.69,,,,,,,,,,13930.0,900.0,940.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.71,,,,,,,,,,14290.0,860.0,870.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.74,,,,,,,,,,14880.0,760.0,840.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.75,,,,,,,,,,15060.0,780.0,880.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.76,,,,,,,,,,15250.0,790.0,860.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.77,,,,,,,,,,15440.0,770.0,840.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.8,,,,,,,,,,16040.0,760.0,710.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.81,,,,,,,,,,16230.0,740.0,710.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.83,,,,,,,,,,16620.0,630.0,730.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.85,,,,,,,,,,16990.0,610.0,700.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.86,,,,,,,,,,17180.0,620.0,650.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
GIK11944-1,,0.88,,,,,,,,,,17570.0,610.0,680.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
