Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GIK11944-1,,,,0.05,0.05,,,,,,0.05,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.16,0.16,,,,,,0.16,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.25,0.25,,,,,,0.25,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.35,0.35,,,,,,0.35,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.41,0.41,,,,,,0.41,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.41,0.41,,,,,,0.41,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.41,0.41,,,,,,0.41,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.43,0.43,,,,,,0.43,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.44,0.44,,,,,,0.44,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.44,0.44,,,,,,0.44,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.44,0.44,,,,,,0.44,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.46,0.46,,,,,,0.46,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.46,0.46,,,,,,0.46,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.46,0.46,,,,,,0.46,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.47,0.47,,,,,,0.47,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.47,0.47,,,,,,0.47,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.47,0.47,,,,,,0.47,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.49,0.49,,,,,,0.49,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.5,0.5,,,,,,0.5,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.5,0.5,,,,,,0.5,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.5,0.5,,,,,,0.5,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.51,0.51,,,,,,0.51,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.52,0.52,,,,,,0.52,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.54,0.54,,,,,,0.54,depth model from Repschlaeger et al. 2021,
GIK11944-1,,,,0.55,0.55,,,,,,0.55,depth model from Repschlaeger et al. 2021,
