Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
SO75_3_26KL,,0.015,,,,,,,,,,500.0,240.0,240.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1594/PANGAEA.734073
SO75_3_26KL,,1.24,,,,13040.0,140.0,130.0,546.0,44.0,44.0,14707.0,337.0,388.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1594/PANGAEA.734073
SO75_3_26KL,,1.3,,,,13310.0,100.0,100.0,584.0,43.0,43.0,15168.0,136.0,146.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1594/PANGAEA.734073
SO75_3_26KL,,1.34,,,,14020.0,110.0,110.0,629.0,46.0,46.0,16114.0,157.0,173.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1594/PANGAEA.734073
SO75_3_26KL,,1.38,,,,13960.0,160.0,160.0,625.0,47.0,47.0,16041.0,194.0,202.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1594/PANGAEA.734073
SO75_3_26KL,,1.42,,,,13870.0,90.0,90.0,621.0,47.0,47.0,15925.0,157.0,162.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1594/PANGAEA.734073
SO75_3_26KL,,1.47,,,,13880.0,230.0,230.0,621.0,50.0,50.0,15941.0,245.0,235.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1594/PANGAEA.734073
SO75_3_26KL,,1.76,,,,14710.0,130.0,130.0,712.0,48.0,48.0,16994.0,204.0,240.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1594/PANGAEA.734073
SO75_3_26KL,,2.54,,,,20560.0,220.0,210.0,824.0,64.0,64.0,23769.0,243.0,244.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1594/PANGAEA.734073
SO75_3_26KL,,2.63,,,,20150.0,220.0,220.0,804.0,49.0,49.0,23293.0,260.0,266.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1594/PANGAEA.734073
SO75_3_26KL,,2.68,,,,20800.0,240.0,230.0,813.0,50.0,50.0,24049.0,245.0,238.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1594/PANGAEA.734073
SO75_3_26KL,,2.73,,,,20700.0,380.0,360.0,824.0,62.0,62.0,23918.0,329.0,331.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1594/PANGAEA.734073
SO75_3_26KL,,2.76,,,,21450.0,390.0,370.0,860.0,50.0,50.0,24799.0,410.0,389.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1594/PANGAEA.734073
SO75_3_26KL,,2.83,,,,21060.0,230.0,230.0,814.0,50.0,50.0,24315.0,225.0,238.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1594/PANGAEA.734073
SO75_3_26KL,,3.21,,,,22220.0,370.0,360.0,921.0,50.0,50.0,25637.0,245.0,292.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1594/PANGAEA.734073
SO75_3_26KL,,3.85,,,,24660.0,340.0,333.0,813.0,50.0,50.0,27894.0,268.0,222.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1594/PANGAEA.734073
SO75_3_26KL,,3.92,,,,23350.0,520.0,490.0,869.0,51.0,51.0,26794.0,443.0,468.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1594/PANGAEA.734073
SO75_3_26KL,,4.15,,,,25270.0,660.0,610.0,840.0,51.0,51.0,28447.0,448.0,486.0,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1594/PANGAEA.734073
