Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
MD99-2334,,0.015,,SUERC-25645,G. bulloides,723,38,38,510,100,100,232,188,-160,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD99-2334,,0.235,,SUERC-25646,G. bulloides,1573,38,38,510,100,100,984,186,-176,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD99-2334,,0.465,,SUERC-25650,G. bulloides,3544,38,38,510,100,100,3191,149,122,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD99-2334,,0.645,,Gif 102206,G. bulloides,3950,60,60,510,100,100,3682,148,123,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD99-2334,,0.935,,SUERC-25651,G. bulloides,8139,37,37,510,100,100,8374,126,-124,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD99-2334,,1.095,,SUERC-25652,G. bulloides,10388,42,42,510,100,100,11271,299,-304,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD99-2334,,1.145,,SUERC-25654,G. bulloides,10624,39,39,510,200,200,11653,287,-224,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD99-2334,,1.215,,SSAMS ANU3930,G. bulloides,10830,50,50,510,200,200,11969,411,-292,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD99-2334,,1.255,,SSAMS ANU3931,G. bulloides,10910,50,50,510,200,200,12098,422,-377,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD99-2334,,1.315,,SSAMS ANU3933,G. bulloides,11150,50,50,510,200,200,12405,275,174,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD99-2334,,1.545,,Gif 102207,G. bulloides,12960,110,110,510,200,200,14433,367,427,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD99-2334,,1.625,,SUERC-25655,G. bulloides,13130,41,41,510,200,200,14673,367,384,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD99-2334,,1.73,,Gif 102223,G. bulloides,13890,130,130,510,200,200,15866,354,312,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
