Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
MD99-2334,,0.015,,SUERC-25645,G. bulloides,723,38,38,510,100,100,212,209,199,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,0.235,,SUERC-25646,G. bulloides,1573,38,38,510,100,100,972,202,197,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,0.465,,SUERC-25650,G. bulloides,3544,38,38,510,100,100,3192,159,120,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,0.645,,Gif 102206,G. bulloides,3950,60,60,510,100,100,3674,156,111,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,0.935,,SUERC-25651,G. bulloides,8139,37,37,510,100,100,8369,142,135,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,1.095,,SUERC-25652,G. bulloides,10388,42,42,510,100,100,11266,199,183,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,1.145,,SUERC-25654,G. bulloides,10624,39,39,510,100,100,11584,222,204,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,1.215,,SSAMS ANU3930,G. bulloides,10830,50,50,510,200,200,11988,477,357,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,1.255,,SSAMS ANU3931,G. bulloides,10910,50,50,510,200,200,12116,460,443,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,1.315,,SSAMS ANU3933,G. bulloides,11150,50,50,510,200,200,12406,322,19,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,1.545,,Gif 102207,G. bulloides,12960,110,110,510,200,200,14465,376,396,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,1.625,,SUERC-25655,G. bulloides,13130,41,41,510,200,200,14681,373,368,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,1.73,,Gif 102223,G. bulloides,13890,130,130,510,200,200,15883,347,317,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,1.865,,Gif 102208,G. bulloides,13920,110,110,510,200,200,15923,323,307,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,2.015,,SUERC-25656,G. bulloides,14204,43,43,510,200,200,16315,282,305,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,2.265,,Gif 102210,N. pachyderma,15050,140,140,510,200,200,17464,313,356,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,2.315,,SUERC-25192,G. bulloides,15127,44,44,510,200,200,17566,307,270,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,2.405,,SUERC-25660,G. bulloides,15462,48,48,510,200,200,17952,288,227,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,2.465,,Gif 102211,G. bulloides,16180,120,120,510,200,200,18711,217,102,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,2.565,,SUERC-25661,N. pachyderma,16210,47,47,510,200,200,18742,203,115,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,2.785,,Gif 102212,G. bulloides,17780,140,140,510,200,200,20575,292,272,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,2.865,,SUERC-25662,N. pachyderma,17504,49,49,510,200,200,20235,250,255,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,3.065,,SUERC-25664,N. pachyderma,18491,53,53,510,200,200,21507,334,332,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,3.145,,Gif 102213,G. bulloides,19170,150,150,510,200,200,22339,254,300,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,3.465,,Gif 102214,G. bulloides,21160,190,190,510,200,200,24535,386,345,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,3.465,,Gif 102215,N. pachyderma,21070,180,180,510,200,200,24429,330,398,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,3.705,,Gif 102216,G. bulloides,22700,220,220,510,200,200,26232,229,359,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,3.905,,Gif 102217,G. bulloides,24480,220,220,510,200,200,27943,378,302,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,4.145,,Gif 102218,G. bulloides,26310,200,200,510,200,200,29782,299,294,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,4.145,,Gif 102219,N. pachyderma,26710,200,200,510,200,200,30258,454,335,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,4.225,,Gif 102220,G. bulloides,27110,310,310,510,200,200,30591,357,305,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD99-2334,,4.505,,Gif 102221,G. bulloides,29640,360,360,510,200,200,33288,734,428,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
