Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
MD99-2334,,0.015,201.0,357.0,65.0,436.0,-5.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.02,225.0,380.0,92.0,455.0,24.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.03,265.0,412.0,136.0,489.0,65.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.04,306.0,446.0,179.0,536.0,101.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.05,347.0,481.0,218.0,591.0,133.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.06,385.0,517.0,257.0,657.0,166.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.07,423.0,554.0,294.0,725.0,195.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.08,460.0,592.0,328.0,797.0,223.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.09,496.0,634.0,362.0,870.0,252.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.1,530.0,674.0,395.0,942.0,280.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.11,562.0,712.0,426.0,1016.9999999999999,307.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.12,595.0,747.0,457.0,1091.0,334.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.13,625.0,778.0,489.0,1170.0,362.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.14,656.0,807.0,521.0,1249.0,391.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.15,687.0,838.0,557.0,1331.0,427.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.16,719.0,867.0,595.0,1410.0,467.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.17,753.0,899.0,633.0,1492.0,515.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.18,789.0,931.0,671.0,1566.0,563.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.19,824.0,966.0,706.0,1641.0,609.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.2,858.0,1002.0,740.0,1714.0,653.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.21,894.0,1040.0,773.0,1783.0,691.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.22,931.0,1080.0,805.0,1845.0,725.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.23,967.0,1123.0,835.0,1905.0,753.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.24,1035.0,1192.0,902.0,1971.0,809.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.25,1132.0,1291.0,997.0,2033.9999999999998,896.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.26,1227.0,1405.0,1087.0,2090.0,973.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.27,1322.0,1523.0,1170.0,2156.0,1040.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.28,1417.0,1646.0,1250.0,2231.0,1102.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.29,1512.0,1769.0,1327.0,2299.0,1161.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.3,1607.0,1896.0,1400.0,2364.0,1219.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.31,1701.0,2017.9999999999998,1474.0,2437.0,1275.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.32,1795.0,2129.0,1546.0,2501.0,1330.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.33,1890.0,2226.0,1619.0,2561.0,1386.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.34,1983.0,2316.0,1693.0,2623.0,1439.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.35,2079.0,2398.0,1768.0,2679.0,1489.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.36,2172.0,2473.0,1845.0,2735.0,1546.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.37,2267.0,2548.0,1934.0,2788.0,1605.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.38,2361.0,2619.0,2033.9999999999998,2841.0,1670.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.39,2456.0,2691.0,2142.0,2900.0,1745.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.4,2549.0,2765.0,2261.0,2954.0,1816.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.41,2644.0,2841.0,2388.0,3013.0,1887.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.42,2738.0,2919.0,2511.0,3075.0,1966.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.43,2834.0,2999.0,2630.0,3137.0,2029.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.44,2931.0,3083.0,2747.0,3205.0,2090.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.45,3029.0,3172.0,2855.0,3279.0,2149.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.46,3127.0,3270.0,2952.0,3368.0,2214.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.47,3195.0,3335.0,3022.0,3432.0,2277.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.48,3230.0,3367.0,3060.0,3495.0,2347.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.49,3262.0,3399.0,3095.0,3624.0,2420.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.5,3292.0,3431.0,3129.0,3750.0,2500.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.51,3321.0,3461.0,3161.0,3889.0,2581.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.52,3349.0,3493.0,3192.0,4026.0,2663.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.53,3375.0,3526.0,3221.0,4175.0,2738.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.54,3400.0,3557.0,3249.0,4310.0,2816.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.55,3423.0,3587.0,3276.0,4443.0,2891.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.56,3447.0,3613.0,3303.0,4587.0,2962.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.57,3470.0,3640.0,3331.0,4724.0,3034.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
MD99-2334,,0.58,3496.0,3667.0,3360.0,4861.0,3106.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
