Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
GS07-150-17_1GC-A,,0.005,186.0,310.0,56.0,426.0,-55.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.01,330.0,445.0,215.0,545.0,95.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.02,591.0,711.0,469.0,840.0,357.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.03,810.0,974.0,666.0,1193.0,529.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.04,1031.0,1257.0,844.0,1582.0,669.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.05,1250.0,1547.0,1012.0,1985.0,798.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.06,1472.0,1840.0,1174.0,2383.0,918.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.07,1693.0,2134.0,1334.0,2768.0,1040.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.08,1916.0,2428.0,1493.0,3112.0,1161.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.09,2140.0,2708.0,1654.0,3370.0,1275.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.1,2363.0,2961.0,1817.0,3561.0,1389.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.11,2587.0,3185.0,1981.0,3716.0,1508.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.12,2812.0,3379.0,2154.0,3856.0,1628.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.13,3041.0,3562.0,2350.0,3985.0,1751.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.14,3272.0,3742.0,2585.0,4121.0,1875.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.15,3500.0,3919.0,2853.0,4264.0,2005.9999999999998,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.16,3734.0,4097.0,3158.0,4405.0,2150.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.17,3962.0,4275.0,3474.0,4548.0,2298.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.18,4194.0,4458.0,3794.0,4695.0,2427.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.19,4421.0,4649.0,4110.0,4848.0,2556.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.2,4649.0,4850.0,4404.0,5023.0,2684.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.21,4877.0,5077.0,4679.0,5222.0,2802.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.22,5044.0,5251.0,4887.0,5357.0,2920.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.23,5160.0,5358.0,4991.0,5493.0,3040.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.24,5274.0,5471.0,5085.0,5645.0,3160.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.25,5387.0,5594.0,5174.0,5813.0,3278.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.26,5495.0,5718.0,5260.0,5995.0,3402.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.27,5601.0,5849.0,5343.0,6172.0,3527.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.28,5707.0,5982.0,5428.0,6364.0,3647.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.29,5811.0,6118.0,5507.0,6555.0,3773.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.3,5916.0,6254.0,5590.0,6737.0,3902.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.31,6019.0,6392.0,5669.0,6924.0,4035.9999999999995,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.32,6124.0,6530.0,5748.0,7106.0,4168.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.33,6230.0,6667.0,5827.0,7277.0,4304.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.34,6334.0,6804.0,5907.0,7438.0,4448.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.35,6439.0,6938.0,5986.0,7575.0,4603.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.36,6543.0,7072.0,6067.0,7697.0,4763.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.37,6648.0,7197.0,6146.0,7784.0,4928.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.38,6751.0,7315.0,6226.0,7869.0,5089.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.39,6855.0,7428.0,6309.0,7954.0,5260.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.4,6959.0,7529.0,6395.0,8032.0,5436.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.41,7066.0,7624.0,6488.0,8105.0,5605.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.42,7172.0,7714.0,6579.0,8173.0,5765.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.43,7282.0,7804.0,6676.0,8237.0,5906.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.44,7389.0,7889.0,6782.0,8297.0,6033.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.45,7499.0,7974.0,6900.0,8362.0,6178.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.46,7610.0,8057.0,7022.0,8424.0,6309.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.47,7720.0,8140.000000000001,7154.0,8488.0,6440.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.48,7830.0,8224.0,7295.0,8551.0,6579.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.49,7940.0,8307.0,7439.0,8617.0,6725.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.5,8048.999999999999,8391.0,7587.0,8684.0,6870.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.51,8161.0,8474.0,7736.0,8747.0,7038.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.52,8270.0,8559.0,7882.0,8814.0,7215.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.53,8381.0,8645.0,8029.999999999999,8880.0,7414.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.54,8491.0,8733.0,8179.0,8951.0,7612.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.55,8601.0,8820.0,8327.0,9020.0,7789.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.56,8711.0,8912.0,8469.0,9091.0,7966.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.57,8821.0,9005.0,8613.0,9167.0,8138.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.58,8932.0,9107.0,8752.0,9246.0,8291.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.59,9044.0,9212.0,8883.0,9332.0,8424.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.6,9158.0,9325.0,9003.0,9433.0,8550.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.61,9255.0,9412.0,9102.0,9506.0,8673.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.62,9329.0,9470.0,9181.0,9567.0,8798.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.63,9403.0,9536.0,9255.0,9647.0,8917.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.64,9473.0,9609.0,9321.0,9738.0,9043.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.65,9536.0,9680.0,9382.0,9817.0,9154.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.66,9597.0,9749.0,9443.0,9880.0,9251.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.67,9663.0,9819.0,9510.0,9941.0,9338.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.68,9737.0,9895.0,9575.0,10005.0,9424.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.69,9812.0,9976.0,9639.0,10075.0,9504.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.7,9886.0,10064.0,9696.0,10158.0,9564.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.71,9952.0,10127.0,9760.0,10212.0,9630.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.72,10009.0,10167.0,9833.0,10251.0,9701.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.73,10066.0,10207.0,9902.0,10304.0,9767.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.74,10122.0,10253.0,9964.0,10363.0,9830.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.75,10174.0,10298.0,10023.0,10414.0,9890.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.76,10220.0,10345.0,10081.0,10464.0,9949.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.77,10268.0,10395.0,10139.0,10514.0,10015.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.78,10321.0,10449.0,10197.0,10570.0,10089.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.79,10377.0,10509.0,10246.0,10628.0,10160.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.8,10433.0,10576.0,10293.0,10692.0,10219.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.81,10492.0,10635.0,10353.0,10744.0,10267.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.82,10556.0,10686.0,10427.0,10795.0,10333.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.83,10618.0,10745.0,10495.0,10861.0,10388.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.84,10678.0,10806.0,10555.0,10936.0,10439.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.85,10733.0,10868.0,10609.0,10996.0,10492.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.86,10785.0,10928.0,10662.0,11046.0,10544.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.87,10844.0,10991.0,10715.0,11102.0,10607.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.88,10912.0,11058.0,10764.0,11164.0,10673.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.89,10983.0,11131.0,10810.0,11245.0,10730.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.9,11093.0,11222.0,10888.0,11394.0,10782.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.91,11218.0,11347.0,11005.0,11580.0,10867.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.92,11319.0,11491.0,11151.0,11698.0,10986.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.93,11422.0,11633.0,11248.0,11860.0,11078.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.94,11532.0,11770.0,11318.0,12032.0,11169.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.95,11651.0,11934.0,11385.0,12228.0,11255.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.96,11838.0,12157.0,11518.0,12423.0,11316.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GS07-150-17_1GC-A,,0.97,11995.0,12350.0,11641.0,12570.0,11399.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
