Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
KNR110_GGC50,,0.01,8670,10290,6630,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.07,10960,11850,9700,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.1,12000,12700,10800,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.13,13050,14090,12040,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.17,14560,15750,13640,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.2,15700,16960,14810,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.23,16700,18170,15930,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.27,17820,19490,16900,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.3,18690,20430,17490,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.33,19520,21110,17930,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.37,20470,22090,18480,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.4,21140,22970,18950,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.43,21730,23870,19430,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.47,22520,25000,20190,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.5,23040,25810,20790,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.53,23540,26710,21450,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.57,24220,27830,22310,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.6,24750,28590,22870,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.64,25540,29720,23650,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.67,26090,30650,24180,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.7,26630,31410,24790,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.73,27070,32180,25270,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.77,27660,33230,26010,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.8,28120,34100,26520,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.83,28570,34920,27080,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.87,29030,35940,27820,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.9,29450,36820,28270,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.93,29860,37560,28680,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,0.97,30400,38490,29190,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,1.0,30800,39150,29560,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,1.03,31200,39960,29950,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,1.07,31750,40630,30410,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,1.1,32180,41110,30790,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,1.13,32610,41570,31180,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,1.17,33160,42110,31660,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,1.2,33620,42550,32000,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,1.23,34200,43120,32310,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,1.27,34900,43700,32820,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,1.3,35540,44280,33260,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
KNR110_GGC50,,1.33,36080,44710,33730,,,4,Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019), 14C AMS, bacon, pdv",1
