Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GIK16017,,,,0.03,0.03,,,,,,0.03,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,0.105,0.105,,,,,,0.105,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,0.205,0.205,,,,,,0.205,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,0.305,0.305,,,,,,0.305,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,0.355,0.355,,,,,,0.355,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,0.405,0.405,,,,,,0.405,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,0.455,0.455,,,,,,0.455,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,0.505,0.505,,,,,,0.505,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,0.555,0.555,,,,,,0.555,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,0.605,0.605,,,,,,0.605,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,0.655,0.655,,,,,,0.655,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,0.705,0.705,,,,,,0.705,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,0.755,0.755,,,,,,0.755,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,0.805,0.805,,,,,,0.805,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,0.855,0.855,,,,,,0.855,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,0.905,0.905,,,,,,0.905,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,0.955,0.955,,,,,,0.955,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,1.005,1.005,,,,,,1.005,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,1.055,1.055,,,,,,1.055,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,1.105,1.105,,,,,,1.105,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,1.155,1.155,,,,,,1.155,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,1.205,1.205,,,,,,1.205,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,1.255,1.255,,,,,,1.255,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,1.305,1.305,,,,,,1.305,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,1.405,1.405,,,,,,1.405,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,1.505,1.505,,,,,,1.505,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,1.605,1.605,,,,,,1.605,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,1.755,1.755,,,,,,1.755,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,1.805,1.805,,,,,,1.805,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,1.855,1.855,,,,,,1.855,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,1.955,1.955,,,,,,1.955,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,2.005,2.005,,,,,,2.005,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,2.055,2.055,,,,,,2.055,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,2.155,2.155,,,,,,2.155,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,2.205,2.205,,,,,,2.205,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,2.255,2.255,,,,,,2.255,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,2.355,2.355,,,,,,2.355,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,2.405,2.405,,,,,,2.405,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,2.455,2.455,,,,,,2.455,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,2.555,2.555,,,,,,2.555,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,2.605,2.605,,,,,,2.605,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,2.655,2.655,,,,,,2.655,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,2.755,2.755,,,,,,2.755,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,2.805,2.805,,,,,,2.805,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,2.855,2.855,,,,,,2.855,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,3.005,3.005,,,,,,3.005,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,3.055,3.055,,,,,,3.055,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,3.105,3.105,,,,,,3.105,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,3.205,3.205,,,,,,3.205,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,3.205,3.205,,,,,,3.205,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,3.305,3.305,,,,,,3.305,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,3.405,3.405,,,,,,3.405,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,3.505,3.505,,,,,,3.505,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,3.705,3.705,,,,,,3.705,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,3.805,3.805,,,,,,3.805,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,3.905,3.905,,,,,,3.905,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,4.005,4.005,,,,,,4.005,depth model from Peterson and Lisiecki 2018,
GIK16017,,,,4.105,4.105,,,,,,4.105,depth model from Peterson and Lisiecki 2018,
