Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
KNR166-2-26JPC,,0.0075,,,,1070,70,70,412,50.4,50.4,617,111,94,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,0.4825,,,,2990,30,30,352,50.3,50.3,2758,117,240,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,1.1225,,,,6720,40,40,471,50.5,50.5,7148,160,161,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,1.4425,,,,8100,80,80,367,51.9,51.9,8527,438,176,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,2.1625,,,,9550,40,40,353,53.1,53.1,10368,188,133,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,2.8025,,,,10100,45,45,449,52.9,52.9,10996,209,232,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,3.4425,,,,10000,110,110,433,58,58,10907,304,335,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,3.5625,,,,11750,95,95,492,30.9,30.9,13168,171,241,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,3.6425,,,,10600,70,70,434,58.3,58.3,11783,651,439,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,3.7425,,,,10500,50,50,426,60.1,60.1,11604,325,292,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,3.9225,,,,10850,65,65,455,51.7,51.7,12267,344,325,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,4.0825,,,,10300,60,60,369,55.9,55.9,11417,308,212,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,4.4225,,,,10700,65,65,432,56.7,56.7,12080,396,426,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,4.6425,,,,10800,55,55,457,53.5,53.5,12204,380,364,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,5.4425,,,,11000,65,65,514,52.7,52.7,12416,274,361,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,5.9225,,,,11400,65,65,516,22.4,22.4,12817,169,91,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,6.0625,,,,11600,35,35,568,29.4,29.4,12966,115,127,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,6.4825,,,,12350,200,200,401,54.6,54.6,13870,932,516,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,7.0425,,,,13500,55,55,528,30.8,30.8,15511,208,214,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,7.5225,,,,15550,70,70,763,38.8,38.8,18096,153,205,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,8.4825,,,,20300,120,120,848,45.8,45.8,23452,320,358,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,9.5225,,,,26300,130,130,882,81.7,81.7,29660,346,401,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,10.1425,,,,28200,180,180,682,62.6,62.6,31457,331,296,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,10.3225,,,,28200,590,590,682,85.8,85.8,31810,1539,1348,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,10.7425,,,,29300,380,380,714,63.1,63.1,32825,1095,1015,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,,11.1825,,,,30900,220,220,691,54.3,54.3,34669,521,388,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR166-2-26JPC,26JPC_0.75 cm_ruber,0.75,,,,907,72,72,,,,,,,,,,Jorg Lippold personal communication,,,
