Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
MD12-3396Cq,SacA39690,0.045,14C AMS,,G. bulloides,1447,30,30,,,,675,,,,,,Reservoir ages explained in Gottschalk et al. 2020 https://doi.org/10.1038/s41467-020-20034-1,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA39704,0.045,14C AMS,,G. inflata,1447,30,30,,,,675,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6580.1.1,0.145,14C AMS,,N. pachyderma,1835,61,61,,,,947,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6582.1.1,0.145,14C AMS,,N. pachyderma,1802,61,61,,,,947,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6584.1.1,0.465,14C AMS,,N. pachyderma,2495,63,63,,,,1825,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6586.1.1,0.625,14C AMS,,N. pachyderma,2839,62,62,,,,2306,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA39705,0.645,14C AMS,,G. inflata,2963,30,30,,,,2378,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA39691,0.765,14C AMS,,G. bulloides,3363,30,30,,,,2883,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6588.1.1,0.785,14C AMS,,N. pachyderma,3434,66,66,,,,2958,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA39692,0.925,14C AMS,,G. bulloides,3857,30,30,,,,3602,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA39707,1.005,14C AMS,,G. inflata,4345,30,30,,,,4073,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6590.1.1,1.025,14C AMS,,N. pachyderma,4394,69,69,,,,4159,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA39693,1.245,14C AMS,,G. bulloides,5047,30,30,,,,5204,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA40482,1.245,14C AMS,,N. pachyderma,5220,50,50,,,,5204,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6592.1.1,1.265,14C AMS,,N. pachyderma,4985,70,70,,,,5267,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6594.1.1,1.425,14C AMS,,N. pachyderma,5814,74,74,,,,6028,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA39694,1.445,14C AMS,,G. bulloides,5809,35,35,,,,6103,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6596.1.1,1.665,14C AMS,,N. pachyderma,6584,77,77,,,,7275,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6063.1.1,1.715,14C AMS,,N. pachyderma,7423,82,82,,,,7637,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA40483,1.725,14C AMS,,N. pachyderma,7275,90,90,,,,7672,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6598.1.1,1.825,14C AMS,,N. pachyderma,7487,80,80,,,,7933,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA39695,1.845,14C AMS,,G. bulloides,7552,35,35,,,,7986,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA39708,1.845,14C AMS,,G. inflata,7545,35,35,,,,7986,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6065.1.1,1.925,14C AMS,,N. pachyderma,7929,85,85,,,,8270,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6067.1.1,2.075,14C AMS,,N. pachyderma,8472,91,91,,,,8975,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA39696,2.085,14C AMS,,G. bulloides,8661,40,40,,,,9041,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA40484,2.085,14C AMS,,N. pachyderma,8746,90,90,,,,9041,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6069.1.1,2.155,14C AMS,,N. pachyderma,9085,90,90,,,,9405,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE5357.1.1,2.285,14C AMS,,N. pachyderma,9261,85,85,,,,10254,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE5357.2.1,2.285,14C AMS,,N. pachyderma,9754,108,108,,,,10254,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6071.1.1,2.285,14C AMS,,N. pachyderma,10124,109,109,,,,10254,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6072.1.1,2.285,14C AMS,,N. pachyderma,9752,108,108,,,,10254,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA40485,2.365,14C AMS,,N. pachyderma,10298,80,80,,,,10868,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6073.1.1,2.405,14C AMS,,N. pachyderma,10567,102,102,,,,11114,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA39709,2.445,14C AMS,,G. inflata,10653,50,50,,,,11292,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6075.1.1,2.485,14C AMS,,N. pachyderma,10921,107,107,,,,11483,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6077.1.1,2.555,14C AMS,,N. pachyderma,11256,111,111,,,,11750,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6079.1.1,2.565,14C AMS,,N. pachyderma,11139,107,107,,,,11780,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6080.1.1,2.565,14C AMS,,N. pachyderma,11146,116,116,,,,11780,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6081.1.1,2.565,14C AMS,,N. pachyderma,11054,134,134,,,,11780,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6082.1.1,2.565,14C AMS,,N. pachyderma,11029,138,138,,,,11780,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA39697,2.565,14C AMS,,G. bulloides,11031,50,50,,,,11780,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA40486,2.565,14C AMS,,N. pachyderma,11129,80,80,,,,11780,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6084.1.1,2.645,14C AMS,,N. pachyderma,11069,110,110,,,,12084,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6086.1.1,2.725,14C AMS,,N. pachyderma,11838,115,115,,,,13005,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA40487,2.725,14C AMS,,N. pachyderma,11935,70,70,,,,13005,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE5358.1.1,2.845,14C AMS,,N. pachyderma,12422,60,60,,,,13706,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE5358.3.1,2.845,14C AMS,,N. pachyderma,12179,127,127,,,,13706,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6088.1.1,2.845,14C AMS,,N. pachyderma,12259,120,120,,,,13706,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA39710,2.885,14C AMS,,G. inflata,12499,50,50,,,,13900,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6089.1.1,2.945,14C AMS,,N. pachyderma,12833,123,123,,,,14206,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE5359.1.1,2.965,14C AMS,,N. pachyderma,13124,76,76,,,,14299,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE5359.2.1,2.965,14C AMS,,N. pachyderma,13159,170,170,,,,14299,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE5359.3.1,2.965,14C AMS,,N. pachyderma,12797,138,138,,,,14299,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA39700,2.965,14C AMS,,N. pachyderma,12933,60,60,,,,14299,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA39698,3.005,14C AMS,,G. bulloides,13248,60,60,,,,14471,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA39711,3.005,14C AMS,,G. inflata,13186,60,60,,,,14471,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE5360.1.1,3.045,14C AMS,,N. pachyderma,13312,75,75,,,,14603,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE5360.2.1,3.045,14C AMS,,N. pachyderma,13450,183,183,,,,14603,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE5360.3.1,3.045,14C AMS,,N. pachyderma,13109,137,137,,,,14603,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6093.1.1,3.125,14C AMS,,N. pachyderma,13412,132,132,,,,14906,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,SacA44454,3.165,14C AMS,,G. bulloides,13650,45,45,,,,15160,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6095.1.1,3.205,14C AMS,,N. pachyderma,14399,144,144,,,,15805,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6097.1.1,3.365,14C AMS,,N. pachyderma,15517,173,173,,,,17652,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
MD12-3396Cq,BE6099.1.1,3.405,14C AMS,,N. pachyderma,16267,176,176,,,,18034,,,,,,,,,https://doi.pangaea.de/10.1594/PANGAEA.912700
