Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
MD09-3256,,0.009999999776482582,,,,,,,,,,500.0,60.0,60.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD09-3256,,0.1,,,,4430.0,43.0,43.0,418.0,51.4,51.4,4503.0,305.0,249.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD09-3256,,0.28,,,,10005.0,49.0,49.0,428.0,58.1,58.1,10934.0,245.0,240.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD09-3256,,0.34,,,,11037.0,63.0,63.0,661.0,21.0,21.0,12242.0,341.0,294.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD09-3256,,0.38,,,,11287.0,58.0,58.0,708.0,24.0,24.0,12602.0,118.0,122.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD09-3256,,0.42,,,,12892.0,75.0,75.0,480.0,39.4,39.4,14561.0,403.0,395.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD09-3256,,0.48,,,,13687.0,100.0,100.0,610.0,49.4,49.4,15665.0,331.0,350.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD09-3256,,0.52,,,,14251.0,78.0,78.0,657.0,48.800000000000004,48.800000000000004,16421.0,322.0,300.9999999999982,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD09-3256,,0.56,,,,15176.0,81.0,81.0,729.0,68.4,68.4,17632.0,351.0,307.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD09-3256,,0.58,,,,15878.0,120.0,120.0,699.0,48.5,48.5,18479.0,258.0,238.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD09-3256,,0.62,,,,16158.999999999998,65.0,65.0,833.0,50.4,50.4,18576.0,240.0,278.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD09-3256,,0.66,,,,17385.0,105.0,105.0,763.0,51.0,51.0,20091.0,335.0,453.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD09-3256,,0.68,,,,18544.0,159.0,159.0,742.0,60.900000000000006,60.900000000000006,21600.0,468.0,557.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD09-3256,,0.74,,,,20733.0,151.0,151.0,788.0,62.6,62.6,24002.0,445.0,549.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
