Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
KNR159-5-14GGC,,0.029999999329447746,,,,1605.0000190734863,14.999999664723873,14.999999664723873,382.0,50.4,50.4,1153.0,128.0,154.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR159-5-14GGC,,0.25,,,,3184.999942779541,14.999999664723873,14.999999664723873,387.0,50.3,50.3,2899.0,158.0,125.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR159-5-14GGC,,0.5699999928474426,,,,5965.000152587891,19.999999552965164,19.999999552965164,477.0,50.1,50.1,6289.0,108.0,96.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR159-5-14GGC,,0.7300000190734863,,,,7170.000076293945,19.999999552965164,19.999999552965164,409.0,50.9,50.9,7615.0,76.0,104.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR159-5-14GGC,,0.8899999856948853,,,,9210.000038146973,19.999999552965164,19.999999552965164,380.0,51.1,51.1,9918.0,244.0,231.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR159-5-14GGC,,0.9700000286102295,,,,11574.999809265137,39.99999910593033,39.99999910593033,555.0,34.2,34.2,12956.0,133.0,130.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR159-5-14GGC,,1.1399999856948853,,,,14159.99984741211,39.99999910593033,39.99999910593033,737.0,49.5,49.5,16163.0,200.0,208.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR159-5-14GGC,,1.1799999475479126,,,,13987.500190734863,39.99999910593033,39.99999910593033,713.0,41.0,41.0,15946.0,205.0,192.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR159-5-14GGC,,1.2200000286102295,,,,13814.9995803833,39.99999910593033,39.99999910593033,760.0,48.599999999999994,48.599999999999994,15640.0,204.0,250.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR159-5-14GGC,,1.7000000476837158,,,,16059.999465942383,230.00000417232513,230.00000417232513,736.0,46.199999999999996,46.199999999999996,18595.0,476.0,384.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR159-5-14GGC,,2.005000114440918,,,,,,,,,,22500.0,1420.0,1420.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
