Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
KNR140-39GGC,,0.07,,,,1980.0,35.0,35.0,319.0,50.1,50.1,1545.0,155.0,140.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR140-39GGC,,0.63,,,,6620.0,40.0,40.0,434.0,50.3,50.3,7083.0,171.0,178.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR140-39GGC,,1.27,,,,11350.0,50.0,50.0,484.0,22.1,22.1,12795.0,98.0,64.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR140-39GGC,,1.75,,,,13250.0,70.0,70.0,476.0,32.4,32.4,15250.0,269.0,234.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR140-39GGC,,2.07,,,,13900.0,80.0,80.0,531.0,44.1,44.1,16084.0,265.0,286.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR140-39GGC,,2.35,,,,14500.0,100.0,100.0,635.0,60.699999999999996,60.699999999999996,16806.0,311.0,399.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR140-39GGC,,2.63,,,,15150.0,130.0,130.0,684.0,62.7,62.7,17680.0,478.0,381.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR140-39GGC,,2.95,,,,15000.0,80.0,80.0,590.0,59.6,59.6,17598.0,326.0,298.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR140-39GGC,,3.59,,,,15550.0,80.0,80.0,726.0,42.2,42.2,18117.0,155.0,227.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR140-39GGC,,3.91,,,,15700.0,90.0,90.0,601.0,39.1,39.1,18454.0,201.0,221.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR140-39GGC,,4.29,,,,16900.0,75.0,75.0,566.0,38.1,38.1,19715.0,207.0,201.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
