Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD99-2339,,,,0.175,0.175,,,,,,0.175,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.2,0.2,,,,,,0.2,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.22,0.22,,,,,,0.22,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.27,0.27,,,,,,0.27,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.3,0.3,,,,,,0.3,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.32,0.32,,,,,,0.32,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.4,0.4,,,,,,0.4,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.47,0.47,,,,,,0.47,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.5,0.5,,,,,,0.5,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.52,0.52,,,,,,0.52,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.575,0.575,,,,,,0.575,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.575,0.575,,,,,,0.575,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.6,0.6,,,,,,0.6,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.62,0.62,,,,,,0.62,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.67,0.67,,,,,,0.67,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.7,0.7,,,,,,0.7,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.72,0.72,,,,,,0.72,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.78,0.78,,,,,,0.78,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.87,0.87,,,,,,0.87,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.9,0.9,,,,,,0.9,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.92,0.92,,,,,,0.92,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,0.98,0.98,,,,,,0.98,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,1.02,1.02,,,,,,1.02,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,1.07,1.07,,,,,,1.07,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,1.1,1.1,,,,,,1.1,depth model from Repschlaeger et al. 2021,
MD99-2339,,,,1.12,1.12,,,,,,1.12,depth model from Repschlaeger et al. 2021,
