Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD95-2040,,,,0.02,0.02,,,,,,0.02,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.05,0.05,,,,,,0.05,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.08,0.08,,,,,,0.08,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.11,0.11,,,,,,0.11,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.14,0.14,,,,,,0.14,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.17,0.17,,,,,,0.17,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.2,0.2,,,,,,0.2,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.23,0.23,,,,,,0.23,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.26,0.26,,,,,,0.26,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.29,0.29,,,,,,0.29,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.32,0.32,,,,,,0.32,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.35,0.35,,,,,,0.35,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.38,0.38,,,,,,0.38,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.41,0.41,,,,,,0.41,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.44,0.44,,,,,,0.44,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.47,0.47,,,,,,0.47,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.5,0.5,,,,,,0.5,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.53,0.53,,,,,,0.53,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.56,0.56,,,,,,0.56,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.59,0.59,,,,,,0.59,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.62,0.62,,,,,,0.62,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.65,0.65,,,,,,0.65,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.68,0.68,,,,,,0.68,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.71,0.71,,,,,,0.71,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.74,0.74,,,,,,0.74,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.77,0.77,,,,,,0.77,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.8,0.8,,,,,,0.8,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.83,0.83,,,,,,0.83,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.86,0.86,,,,,,0.86,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.89,0.89,,,,,,0.89,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.92,0.92,,,,,,0.92,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.95,0.95,,,,,,0.95,depth model from Jonkers et al. 2020,
MD95-2040,,,,0.98,0.98,,,,,,0.98,depth model from Jonkers et al. 2020,
MD95-2040,,,,1.01,1.01,,,,,,1.01,depth model from Jonkers et al. 2020,
MD95-2040,,,,1.04,1.04,,,,,,1.04,depth model from Jonkers et al. 2020,
MD95-2040,,,,1.07,1.07,,,,,,1.07,depth model from Jonkers et al. 2020,
MD95-2040,,,,1.1,1.1,,,,,,1.1,depth model from Jonkers et al. 2020,
MD95-2040,,,,1.13,1.13,,,,,,1.13,depth model from Jonkers et al. 2020,
MD95-2040,,,,1.16,1.16,,,,,,1.16,depth model from Jonkers et al. 2020,
MD95-2040,,,,1.19,1.19,,,,,,1.19,depth model from Jonkers et al. 2020,
MD95-2040,,,,1.22,1.22,,,,,,1.22,depth model from Jonkers et al. 2020,
MD95-2040,,,,1.25,1.25,,,,,,1.25,depth model from Jonkers et al. 2020,
