Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
MD95-2040,,1.53,,GIF 98318,,11000,100,100,500,200,200,12224,386,-383,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2040,,2.22,,KIA13457,,13530,80,80,500,200,200,15387,363,286,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2040,,2.4,,KIA13458,,13770,70,70,500,200,200,15717,293,318,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2040,,2.79,,KIA13460,,14450,90,90,500,200,200,16644,286,318,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2040,,2.82,,KIA13634,,14600,80,80,500,200,200,16837,283,322,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2040,,2.91,,GIF 98320,,14910,130,130,500,200,200,17250,330,295,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2040,,4.89,,GIF 98321,,20810,220,220,500,200,200,24136,324,384,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2040,,5.13,,GIF 98322,,21050,140,140,500,200,200,24418,312,362,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2040,,5.73,,GIF 98323,,22600,190,190,500,200,200,26115,255,282,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2040,,8.67,,GIF 98325,,32890,490,490,500,200,200,36163,577,735,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2040,,1.38,Alignment of SST to NGRIP,,,,,,,,,11644,50,50,,,,From Waelbroeck et al. 2019 compilation,Wolff et al. 2010 (Table2)	,,
MD95-2040,,2.15,Alignment of SST+%Nps to NGRIP,,,,,,,,,14635,100,100,,,,From Waelbroeck et al. 2019 compilation,Wolff et al. 2010 (Table2)	,,
MD95-2040,,3.078,Alignment of %Nps and SST to NGRIP Ca++ (Missiaen et al., in prep),,,,,,,,,17480,206,206,,,From Waelbroeck et al. 2019 compilation,Missiaen et al. In revision,,
MD95-2040,,4.83,Alignment of SST+%Nps to NGRIP,,,,,,,,,23365,300,300,,,,From Waelbroeck et al. 2019 compilation,Wolff et al. 2010 (Table2)	,,
MD95-2040,,5.153,Alignment of %Nps and SST to Austin's warm event,,,,,,,,,24100,330,330,,,,From Waelbroeck et al. 2019 compilation,quadratic propagation of duration of the transition 		,,
MD95-2040,,5.669,Alignment of %Nps and SST to Austin's warm event,,,,,,,,,25050,350,350,,,,From Waelbroeck et al. 2019 compilation,quadratic propagation of duration of the transition 		,,
MD95-2040,,6.479,Alignment of SST+%Nps to NGRIP,,,,,,,,,27765,420,420,,,,From Waelbroeck et al. 2019 compilation,Wolff et al. 2010 (Table2)	,,
MD95-2040,,6.8,Alignment of SST to NGRIP,,,,,,,,,28786,450,450,,,,From Waelbroeck et al. 2019 compilation,Wolff et al. 2010 (Table2)	,,
MD95-2040,,7.25,Alignment of SST+%Nps to NGRIP,,,,,,,,,30550,566,566,,,,From Waelbroeck et al. 2019 compilation,error extrapolated from Wolff-QSR10		,,
MD95-2040,,8.623,Alignment of SST+%Nps to NGRIP,,,,,,,,,38114,730,730,,,,From Waelbroeck et al. 2019 compilation,Wolff et al. 2010 (Table2)	,,
MD95-2040,,9.38,Alignment of SST+%Nps to NGRIP,,,,,,,,,43045,870,870,,,,From Waelbroeck et al. 2019 compilation,Wolff et al. 2010 (Table2)	,,
MD95-2040,,9.9,Alignment of SST+%Nps to NGRIP,,,,,,,,,46841,960,960,,,,From Waelbroeck et al. 2019 compilation,Wolff et al. 2010 (Table2)	,,
MD95-2040,,10.306,Alignment of SST+%Nps to NGRIP,,,,,,,,,48478,1000,1000,,,,From Waelbroeck et al. 2019 compilation,guess		,,
MD95-2040,,0.019999999552965164,,,,,,,,,,5500.0,420.0,420.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,0.949999988079071,,,,,,,,,,9000.0,420.0,420.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,1.525,,,,10600.0,100.0,100.0,556.0,61.6,61.6,11572.0,376.0,338.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,2.215,,,,13130.0,80.0,80.0,639.0,56.800000000000004,56.800000000000004,14686.0,428.0,445.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,2.215,,,,13610.0,130.0,130.0,664.0,64.5,64.5,15489.0,427.0,397.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,2.395,,,,13370.0,70.0,70.0,644.0,61.1,61.1,15187.0,343.0,280.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,2.575,,,,14020.0,70.0,70.0,673.0,65.9,65.9,16053.999999999998,279.0,288.9999999999982,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,2.665,,,,14070.0,70.0,70.0,697.0,66.3,66.3,16088.999999999998,279.0,299.9999999999982,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,2.755,,,,14070.0,70.0,70.0,697.0,66.3,66.3,16088.999999999998,279.0,299.9999999999982,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,2.785,,,,14050.0,90.0,90.0,686.0,66.4,66.4,16076.0,325.0,335.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,2.815,,,,14200.0,80.0,80.0,704.0,66.8,66.8,16273.0,333.0,320.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,2.905,,,,14510.0,130.0,130.0,730.0,79.0,79.0,16697.0,399.0,454.0000000000018,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,3.0,,,,,,,,,,18000.0,400.0,400.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,3.619999885559082,,,,,,,,,,20000.0,440.0,440.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,4.885,,,,20410.0,220.0,220.0,975.0,77.2,77.2,23414.0,435.0,458.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,5.125,,,,20650.0,140.0,140.0,835.0,76.2,76.2,23848.0,391.0,479.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,5.725,,,,22200.0,190.0,190.0,997.0,83.3,83.3,25524.0,383.0,395.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,7.225,,,,25430.0,250.0,250.0,867.0,95.5,95.5,28764.0,507.0,776.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,8.215,,,,30060.0,380.0,380.0,892.0,80.8,80.8,33617.0,841.0,1339.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD95-2040,,8.665,,,,32490.000000000004,490.0,490.0,846.0,84.3,84.3,36019.0,1093.0,1090.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
