Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
PS75-104-1,,,,0,0,,,,,,0,,
PS75-104-1,,,,0.02,0.02,,,,,,0.02,,
PS75-104-1,,,,0.04,0.04,,,,,,0.04,,
PS75-104-1,,,,0.08,0.08,,,,,,0.08,,
PS75-104-1,,,,0.1,0.1,,,,,,0.1,,
PS75-104-1,,,,0.14,0.14,,,,,,0.14,,
PS75-104-1,,,,0.18,0.18,,,,,,0.18,,
PS75-104-1,,,,0.24,0.24,,,,,,0.24,,
PS75-104-1,,,,0.26,0.26,,,,,,0.26,,
PS75-104-1,,,,0.28,0.28,,,,,,0.28,,
PS75-104-1,,,,0.3,0.3,,,,,,0.3,,
PS75-104-1,,,,0.32,0.32,,,,,,0.32,,
PS75-104-1,,,,0.34,0.34,,,,,,0.34,,
PS75-104-1,,,,0.36,0.36,,,,,,0.36,,
PS75-104-1,,,,0.42,0.42,,,,,,0.42,,
PS75-104-1,,,,0.44,0.44,,,,,,0.44,,
PS75-104-1,,,,0.56,0.56,,,,,,0.56,,
PS75-104-1,,,,0.68,0.68,,,,,,0.68,,
PS75-104-1,,,,0.72,0.72,,,,,,0.72,,
PS75-104-1,,,,0.74,0.74,,,,,,0.74,,
PS75-104-1,,,,0.76,0.76,,,,,,0.76,,
PS75-104-1,,,,0.78,0.78,,,,,,0.78,,
PS75-104-1,,,,0.79,0.79,,,,,,0.79,,
PS75-104-1,,,,0.86,0.86,,,,,,0.86,,
PS75-104-1,,,,0.88,0.88,,,,,,0.88,,
PS75-104-1,,,,0.9,0.9,,,,,,0.9,,
PS75-104-1,,,,0.92,0.92,,,,,,0.92,,
PS75-104-1,,,,0.94,0.94,,,,,,0.94,,
PS75-104-1,,,,0.98,0.98,,,,,,0.98,,
