Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
KNR140_GGC51,,,,0.0,0.0,,,,,,0.0,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,0.3,0.3,,,,,,0.3,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,0.8,0.8,,,,,,0.8,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,1.9,1.9,,,,,,1.9,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,2.5,2.5,,,,,,2.5,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,2.7,2.7,,,,,,2.7,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,2.9,2.9,,,,,,2.9,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,2.98,2.98,,,,,,2.98,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.0,3.0,,,,,,3.0,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.2,3.2,,,,,,3.2,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.24,3.24,,,,,,3.24,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.28,3.28,,,,,,3.28,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.3,3.3,,,,,,3.3,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.32,3.32,,,,,,3.32,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.4,3.4,,,,,,3.4,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.44,3.44,,,,,,3.44,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.48,3.48,,,,,,3.48,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.5,3.5,,,,,,3.5,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.52,3.52,,,,,,3.52,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.56,3.56,,,,,,3.56,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.6,3.6,,,,,,3.6,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.64,3.64,,,,,,3.64,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.68,3.68,,,,,,3.68,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.7,3.7,,,,,,3.7,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.72,3.72,,,,,,3.72,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.76,3.76,,,,,,3.76,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,3.9,3.9,,,,,,3.9,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,4.0,4.0,,,,,,4.0,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,4.1,4.1,,,,,,4.1,depth model from Repschlaeger et al. 2021,
KNR140_GGC51,,,,4.2,4.2,,,,,,4.2,depth model from Repschlaeger et al. 2021,
