Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
KNR140_GGC51,,0.045,,OS-50126,mixed plank.,615,35,35,470,100,100,168,110,16,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR140_GGC51,,1.005,,OS-50127,G. Sacculifer,3930,45,45,470,100,100,3697,142,134,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR140_GGC51,,2.105,,OS-50128,G. Sacculifer,7310,55,55,470,100,100,7638,102,74,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR140_GGC51,,2.805,,OS-14761,G. ruber,10100,55,55,470,100,100,10925,211,208,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR140_GGC51,,2.905,,OS-14762,G. ruber,10200,55,55,470,100,100,11019,199,48,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR140_GGC51,,3.005,,OS-14763,G. ruber,10700,60,60,470,200,200,11832,590,573,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR140_GGC51,,3.105,,OS-14764,G. ruber,11350,65,65,470,200,200,12736,257,139,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR140_GGC51,,3.205,,OS-14765,G. ruber,11950,60,60,470,200,200,13261,200,168,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR140_GGC51,,3.305,,OS-14766,G. ruber,12250,100,100,470,200,200,13550,216,233,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR140_GGC51,,3.505,,OS-14768,G. ruber,13150,85,85,470,200,200,14782,377,12,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR140_GGC51,,3.605,,OS-14769,G. ruber,14300,85,85,470,200,200,16508,330,290,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR140_GGC51,,3.705,,OS-14770,G. ruber,14750,80,80,470,200,200,17100,282,289,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR140_GGC51,,3.805,,OS-14771,G. ruber,18100,110,110,470,200,200,21026,342,296,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR140_GGC51,,3.905,,OS-14772,G. ruber,17500,100,100,470,200,200,20278,254,297,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR140_GGC51,,4.005,,OS-14773,G. ruber,20200,130,130,470,200,200,23451,302,238,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR140_GGC51,,4.105,,OS-14774,G. ruber,23600,190,190,470,200,200,27181,379,240,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR140_GGC51,,4.205,,OS-14775,G. ruber,25500,230,230,470,200,200,29035,282,388,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
