Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
KNR140_GGC51,,2.8,,,,10100,55,55,352,61,61,11113,208,327,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1029/2004PA001029
KNR140_GGC51,,2.9,,,,10200,55,55,302,54,54,11363,329,171,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1029/2004PA001029
KNR140_GGC51,,3,,,,10700,60,60,447,55,55,12015,374,362,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1029/2004PA001029
KNR140_GGC51,,3.1,,,,11350,65,65,479,17,17,12762,150,84,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1029/2004PA001029
KNR140_GGC51,,3.2,,,,11950,60,60,468,23,23,13331,127,143,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1029/2004PA001029
KNR140_GGC51,,3.3,,,,12250,100,100,431,27,27,13642,299,203,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1029/2004PA001029
KNR140_GGC51,,3.4,,,,11400,50,50,479,18,18,12783,144,83,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1029/2004PA001029
KNR140_GGC51,,3.5,,,,13150,85,85,485,24,24,15031,322,405,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1029/2004PA001029
KNR140_GGC51,,3.6,,,,14300,85,85,551,30,30,16618,328,310,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1029/2004PA001029
KNR140_GGC51,,3.7,,,,14750,80,80,622,29,29,17201,283,286,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1029/2004PA001029
KNR140_GGC51,,3.8,,,,18100,110,110,636,34,34,21099,361,349,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1029/2004PA001029
KNR140_GGC51,,3.8,,,,17600,100,100,643,32,32,20444,287,306,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1029/2004PA001029
KNR140_GGC51,,3.9,,,,17500,100,100,642,31,31,20330,271,283,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1029/2004PA001029
KNR140_GGC51,,4,,,,20200,130,130,708,30,30,23471,381,397,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1029/2004PA001029
KNR140_GGC51,,4.1,,,,23600,190,190,846,47,47,27061,402,488,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1029/2004PA001029
KNR140_GGC51,,4.2,,,,25500,230,230,703,49,49,28866,548,498,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.org/10.1029/2004PA001029
KNR140_GGC51,,0.045,,OS-50126,mixed plank.,615,35,35,470,100,100,176,104,5,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR140_GGC51,,1.005,,OS-50127,G. Sacculifer,3930,45,45,470,100,100,3706,134,135,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR140_GGC51,,2.105,,OS-50128,G. Sacculifer,7310,55,55,470,100,100,7638,92,78,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR140_GGC51,,2.805,,OS-14761,G. ruber,10100,55,55,470,100,100,10927,173,169,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR140_GGC51,,2.905,,OS-14762,G. ruber,10200,55,55,470,100,100,11021,199,-45,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR140_GGC51,,3.005,,OS-14763,G. ruber,10700,60,60,470,200,200,11825,295,423,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR140_GGC51,,3.105,,OS-14764,G. ruber,11350,65,65,470,200,200,12684,276,-272,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR140_GGC51,,3.205,,OS-14765,G. ruber,11950,60,60,470,200,200,13219,211,171,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR140_GGC51,,3.305,,OS-14766,G. ruber,12250,100,100,470,200,200,13514,226,225,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR140_GGC51,,3.505,,OS-14768,G. ruber,13150,85,85,470,200,200,14767,373,384,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
