Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
KNR140_GGC51,,0.045,161.0,270.0,50.0,403.0,4.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.05,180.0,289.0,69.0,421.0,23.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.06,218.0,327.0,108.0,454.0,57.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.07,258.0,365.0,146.0,490.0,88.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.08,297.0,406.0,183.0,529.0,117.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.09,335.0,447.0,218.0,576.0,145.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.1,373.0,491.0,252.0,623.0,171.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.11,410.0,534.0,285.0,676.0,198.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.12,447.0,578.0,317.0,732.0,224.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.13,484.0,623.0,350.0,789.0,249.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.14,522.0,668.0,382.0,848.0,274.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.15,559.0,713.0,414.0,907.0,298.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.16,595.0,759.0,445.0,969.0,322.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.17,631.0,804.0,475.0,1037.0,347.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.18,667.0,850.0,505.0,1103.0,370.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.19,704.0,896.0,535.0,1168.0,393.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.2,740.0,943.0,565.0,1234.0,416.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.21,777.0,990.0,595.0,1299.0,439.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.22,812.0,1037.0,624.0,1365.0,461.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.23,849.0,1086.0,653.0,1428.0,484.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
KNR140_GGC51,,0.24,886.0,1134.0,682.0,1493.0,507.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
