Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
SU90-03,,0.0,231.34000000000003,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.05,3369.1,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.08,5070.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.1,6173.9,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.15,8993.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.16,9277.6,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.17,9533.9,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.22,10581.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.23,10710.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.25,10950.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.27,11151.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.29,11288.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.31,11417.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.32,11481.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.34,11610.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.36,11767.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.38,11929.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.4,12090.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.42,12260.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
SU90-03,,0.44,12437.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
