Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
SU90-03,,0.0,,,,,,,,,,500.0,160.0,160.00000000000006,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-03,,0.33,,,,8080.0,70.0,70.0,387.0,52.6,52.6,8488.0,202.0,148.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-03,,0.41,,,,11210.0,80.0,80.0,690.0,46.699999999999996,46.699999999999996,12467.0,255.0,405.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-03,,0.5,,,,10610.0,70.0,70.0,585.0,59.1,59.1,11533.0,295.0,286.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-03,,0.55,,,,9850.0,60.0,60.0,540.0,53.400000000000006,53.400000000000006,10487.0,207.0,229.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-03,,0.61,,,,11950.0,80.0,80.0,669.0,65.5,65.5,13194.0,215.0,220.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-03,,0.64,,,,16780.0,100.0,100.0,823.0,71.0,71.0,19264.0,270.0,293.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-03,,0.66,,,,12220.0,90.0,90.0,600.0,65.19999999999999,65.19999999999999,13490.0,265.0,235.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-03,,0.69,,,,14580.0,80.0,80.0,787.0,77.2,77.2,16730.0,307.0,345.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-03,,0.72,,,,12850.0,70.0,70.0,551.0,62.300000000000004,62.300000000000004,14383.0,462.0,337.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
