Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
KNR207-2_GGC6,,,,0.01,0.01,,,,,,0.01,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.03,0.03,,,,,,0.03,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.05,0.05,,,,,,0.05,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.05,0.05,,,,,,0.05,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.05,0.05,,,,,,0.05,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.07,0.07,,,,,,0.07,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.09,0.09,,,,,,0.09,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.09,0.09,,,,,,0.09,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.09,0.09,,,,,,0.09,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.11,0.11,,,,,,0.11,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.13,0.13,,,,,,0.13,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.17,0.17,,,,,,0.17,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.19,0.19,,,,,,0.19,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.19,0.19,,,,,,0.19,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.19,0.19,,,,,,0.19,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.21,0.21,,,,,,0.21,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.23,0.23,,,,,,0.23,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.25,0.25,,,,,,0.25,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.27,0.27,,,,,,0.27,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.29,0.29,,,,,,0.29,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.29,0.29,,,,,,0.29,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.29,0.29,,,,,,0.29,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.31,0.31,,,,,,0.31,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.33,0.33,,,,,,0.33,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.35,0.35,,,,,,0.35,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.37,0.37,,,,,,0.37,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.39,0.39,,,,,,0.39,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.41,0.41,,,,,,0.41,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.43,0.43,,,,,,0.43,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.43,0.43,,,,,,0.43,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.43,0.43,,,,,,0.43,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.45,0.45,,,,,,0.45,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.47,0.47,,,,,,0.47,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.495,0.495,,,,,,0.495,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.51,0.51,,,,,,0.51,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.51,0.51,,,,,,0.51,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.51,0.51,,,,,,0.51,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.53,0.53,,,,,,0.53,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.53,0.53,,,,,,0.53,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.53,0.53,,,,,,0.53,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.53,0.53,,,,,,0.53,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.535,0.535,,,,,,0.535,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.55,0.55,,,,,,0.55,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.57,0.57,,,,,,0.57,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.59,0.59,,,,,,0.59,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.61,0.61,,,,,,0.61,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.63,0.63,,,,,,0.63,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.63,0.63,,,,,,0.63,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.63,0.63,,,,,,0.63,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.65,0.65,,,,,,0.65,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.67,0.67,,,,,,0.67,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.67,0.67,,,,,,0.67,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.67,0.67,,,,,,0.67,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.69,0.69,,,,,,0.69,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.705,0.705,,,,,,0.705,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.72,0.72,,,,,,0.72,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.735,0.735,,,,,,0.735,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.75,0.75,,,,,,0.75,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.77,0.77,,,,,,0.77,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.79,0.79,,,,,,0.79,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.81,0.81,,,,,,0.81,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.81,0.81,,,,,,0.81,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.81,0.81,,,,,,0.81,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.83,0.83,,,,,,0.83,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.83,0.83,,,,,,0.83,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.83,0.83,,,,,,0.83,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.83,0.83,,,,,,0.83,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.85,0.85,,,,,,0.85,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.87,0.87,,,,,,0.87,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.89,0.89,,,,,,0.89,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.91,0.91,,,,,,0.91,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.93,0.93,,,,,,0.93,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.95,0.95,,,,,,0.95,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.97,0.97,,,,,,0.97,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.97,0.97,,,,,,0.97,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.97,0.97,,,,,,0.97,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.97,0.97,,,,,,0.97,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.97,0.97,,,,,,0.97,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.99,0.99,,,,,,0.99,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.99,0.99,,,,,,0.99,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.99,0.99,,,,,,0.99,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,0.99,0.99,,,,,,0.99,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,1.01,1.01,,,,,,1.01,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,1.03,1.03,,,,,,1.03,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,1.05,1.05,,,,,,1.05,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,1.07,1.07,,,,,,1.07,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,1.09,1.09,,,,,,1.09,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,1.11,1.11,,,,,,1.11,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,1.13,1.13,,,,,,1.13,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,1.15,1.15,,,,,,1.15,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,1.19,1.19,,,,,,1.19,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,1.21,1.21,,,,,,1.21,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,1.23,1.23,,,,,,1.23,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC6,,,,1.23,1.23,,,,,,1.23,depth model from Repschlaeger et al. 2021,
