Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
SU90-08,,0.03,,,,3097.0,55.0,55.0,409.0,51.6,51.6,2817.0,179.0,274.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-08,,0.03,,,,3407.0,61.0,61.0,416.0,50.6,50.6,3168.0,201.0,211.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-08,,0.03,,,,3279.0,21.0,21.0,394.0,50.0,50.0,3019.0,151.0,153.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-08,,0.05,,,,3619.0,21.0,21.0,399.0,50.2,50.2,3441.0,125.0,163.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-08,,0.09,,,,3319.0,56.0,56.0,415.0,50.2,50.2,3050.0,273.0,198.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-08,,0.09,,,,3564.0,60.0,60.0,422.0,50.8,50.8,3346.0,212.0,185.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-08,,0.09,,,,3527.0,21.0,21.0,430.0,50.8,50.8,3301.0,144.0,132.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-08,,0.15,,,,4201.0,23.0,23.0,421.0,52.3,52.3,4160.0,241.0,178.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-08,,0.17,,,,4760.0,62.0,62.0,419.0,52.5,52.5,4973.0,312.0,319.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-08,,0.17,,,,4558.0,61.0,61.0,418.0,53.199999999999996,53.199999999999996,4668.0,179.0,227.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-08,,0.17,,,,4447.0,29.0,29.0,413.0,51.5,51.5,4541.0,274.0,236.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU90-08,,0.23,,,,6520.0,70.0,70.0,493.0,50.5,50.5,6884.0,272.0,213.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
