Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
NA87-22,,0.01,,A 96283,G. bulloides,935,45,45,430,100,100,524,116,-60,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,0.01,,A 96281,N. incompta,730,50,50,430,100,100,348,142,66,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,0.205,,A 96284,N. incompta,1280,50,50,430,100,100,786,114,-71,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,0.505,,A 96285,N. incompta,2570,50,50,430,100,100,2116,184,-117,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,0.805,,A 96286,N. incompta,3230,50,50,430,100,100,2916,94,-99,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,0.955,,92002,N. incompta,3520,90,90,430,100,100,3255,185,-173,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,1.505,,A 96289,G. bulloides,6290,70,70,430,100,100,6611,129,145,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,1.805,,A 96290,G. bulloides,7630,70,70,430,100,100,7965,185,-176,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,2.005,,92010,G. bulloides,8280,110,110,430,100,100,8629,221,-209,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,2.005,,92173,N. incompta,8300,90,90,430,100,100,8649,201,-189,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,2.255,,A 96291,G. bulloides,8790,80,80,430,100,100,9284,166,52,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,2.505,,92011,G. bulloides,10010,90,90,430,100,100,10871,219,179,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,2.705,,92017,G. bulloides,10870,140,140,430,200,200,12136,414,212,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,2.855,,92003,N. pachyderma s.,11320,90,90,430,200,200,12694,276,163,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,3.055,,92012,G. bulloides,11690,120,120,430,200,200,13017,173,243,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,3.155,,92186,G. bulloides,12920,120,120,430,200,200,14491,399,-396,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,3.255,,92014,G. bulloides,12380,120,120,430,200,200,13700,260,259,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,3.455,,92174,N. pachyderma s.,14580,130,130,430,200,200,16905,315,353,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,3.555,,92004,N. pachyderma s.,15660,120,120,430,200,200,18217,253,264,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,3.705,,92175,N. pachyderma s.,15800,140,140,430,200,200,18363,267,273,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,3.805,,92052,N. pachyderma s.,16700,140,140,430,200,200,19348,252,334,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,4.005,,92006,N. pachyderma s.,17590,140,140,430,200,200,20414,266,321,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,4.205,,92176,N. pachyderma s.,18110,180,180,430,200,200,21075,335,381,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,4.405,,92005,N. pachyderma s.,19310,270,270,430,200,200,22520,400,388,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,4.555,,92183,N. pachyderma s.,20160,230,230,430,200,200,23460,350,382,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,4.855,,92184,N. pachyderma s.,20770,210,210,430,200,200,24170,320,378,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,4.955,,92185,N. pachyderma s.,21420,230,230,430,200,200,24954,366,417,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,5.105,,92008,N. pachyderma s.,23780,270,270,430,200,200,27365,315,255,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,5.205,,92187,G. bulloides,24730,310,310,430,200,200,28157,303,367,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,5.205,,92178,N. pachyderma s.,23620,300,300,430,200,200,27205,385,320,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,5.305,,92015,G. bulloides,26350,330,330,430,200,200,29876,484,468,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,5.605,,92009,N. pachyderma s.,28680,440,440,430,200,200,32016,484,670,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,5.855,,92016,G. bulloides,30400,520,520,430,200,200,33873,567,479,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,5.955,,92188,G. bulloides,31640,640,640,430,200,200,35013,587,710,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,6.605,,92189,G. bulloides,40100,1700,1700,430,200,200,43736,1284,1644,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,6.605,,92179,N. pachyderma s.,43400,2500,2500,430,200,200,46481,2049,2015,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,7.005,,92190,G. bulloides,44000,2800,2800,430,200,200,46829,2231,1768,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,7.155,,91192,G. bulloides,42400,2200,2200,430,200,200,45726,1704,2295,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
NA87-22,,2.791,alignment of %Nps to NGRIP,,,,,,,,,11660,50,50,,,,From Waelbroeck et al. 2019 compilation,Wolff et al.,2010,
NA87-22,,2.885,alignment of %Nps to NGRIP,,,,,,,,,12925,250,250,,,,From Waelbroeck et al. 2019 compilation,Rassmussen et al.,2014,
NA87-22,,3.393,alignment of %Nps to NGRIP,,,,,,,,,14622,100,100,,,,From Waelbroeck et al. 2019 compilation,Wolff et al.,2010,
NA87-22,,4.8,alignment of %Nps to NGRIP,,,,,,,,,23246,300,300,,,,From Waelbroeck et al. 2019 compilation,Wolff et al.,2010,
NA87-22,,5.22,alignment of %Nps to NGRIP,,,,,,,,,27655,420,420,,,,From Waelbroeck et al. 2019 compilation,Wolff et al.,2010,
NA87-22,,5.446,alignment of %Nps to NGRIP,,,,,,,,,28806,450,450,,,,From Waelbroeck et al. 2019 compilation,Wolff et al.,2010,
NA87-22,,5.55,alignment of %Nps to NGRIP,,,,,,,,,30652,570,570,,,,From Waelbroeck et al. 2019 compilation,interpolated from Wolff-QSR10,,
NA87-22,,5.747,alignment of %Nps to NGRIP,,,,,,,,,32418,570,570,,,,From Waelbroeck et al. 2019 compilation,Wolff et al.,2010,
NA87-22,,5.87,alignment of %Nps to NGRIP,,,,,,,,,33668,610,610,,,,From Waelbroeck et al. 2019 compilation,Wolff et al.,2010,
NA87-22,,6.043,alignment of %Nps to NGRIP,,,,,,,,,35412,660,660,,,,From Waelbroeck et al. 2019 compilation,Wolff et al.,2010,
