Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
NA87-22,,0.01,439.0,561.0,308.0,644.0,163.99999999999997,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.02,456.0,577.0000000000001,324.0,657.0,181.00000000000003,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.03,476.00000000000006,595.0,348.0,667.9999999999999,212.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.04,496.0,611.0,372.00000000000006,682.9999999999999,239.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.05,516.0,627.0,395.0,704.0000000000001,268.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.06,535.0,642.0,418.0,726.0,294.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.07,555.0,657.0,441.0,749.0000000000001,319.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.08,572.0000000000001,672.0,463.99999999999994,774.0,343.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.09,590.0,688.0,484.0,800.9999999999999,367.00000000000006,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.1,607.0,702.0000000000001,504.0,832.0000000000001,391.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.11,624.0,717.0000000000001,523.0,870.0,414.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.12,639.0,733.0,544.0,905.9999999999999,437.99999999999994,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.13,655.0,748.0,564.0,942.0000000000001,462.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.14,670.9999999999999,765.9999999999999,586.0,978.0,486.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.15,689.0,782.9999999999999,607.0,1014.9999999999999,512.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.16,707.0000000000001,802.9999999999999,628.0,1053.0,537.9999999999999,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.17,726.0,823.0,648.0,1092.0,556.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.18,745.0,844.0000000000001,665.0,1130.0,571.0000000000001,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.19,764.0,866.0,680.9999999999999,1167.0,582.0000000000001,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.2,784.0,890.0,696.0,1202.0,589.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
NA87-22,,0.21,817.0000000000001,922.9999999999999,727.0,1238.0,634.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
