Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
NA87-22,,0.01,160.2528381348,,,366.7795715332,10.7795696259,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.02,188.169342041,,,385.8387145996,18.8387203217,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.03,216.0858306885,,,398.4652404785,29.4652404785,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.04,244.0021972656,,,447.0917663574,42.091758728,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.05,271.9188842773,,,480.7182617188,58.7182807922,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.06,299.835723877,,,525.3447875977,76.3448028564,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.07,328.9932556152,,,546.2877197266,124.2877349854,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.08,358.2158813477,,,579.568359375,148.5683441162,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.09,387.4399414063,,,608.4581298828,167.4580993652,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.1,416.6616821289,,,632.0697021484,184.069732666,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.11,445.8848571777,,,675.6813354492,200.681350708,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.12,474.1425476074,,,686.1544189453,251.1543884277,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.13,502.2938537598,,,708.0681152344,298.0680847168,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.14,530.4443359375,,,737.9818115234,324.9817810059,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.15,558.5958251953,,,766.8955078125,350.8954772949,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.16,586.7464599609,,,800.8092041016,370.809173584,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.17,616.0783081055,,,815.8031005859,433.8031005859,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.18,645.618347168,,,839.9664306641,472.9664306641,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.19,675.1567993164,,,864.7687988281,524.7687988281,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.2,704.6962280273,,,889.5712280273,550.5712280273,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.21,734.2366943359,,,914.3735961914,568.3735961914,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.22,777.3110961914,,,964.748046875,610.748046875,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.23,823.7713012695,,,1028.765625,647.7655639648,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.24,870.229675293,,,1092.7830810547,668.7830810547,3,Age model from Jonkers et al. (2020),,1
NA87-22,,0.25,916.6880493164,,,1194.8005371094,685.8005371094,3,Age model from Jonkers et al. (2020),,1
