Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
NA87-22,,0.009999999776482582,,,,935.0000023841858,45.00000178813934,45.00000178813934,625.0,51.3,51.3,370.0,136.0,370.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,0.009999999776482582,,,,730.0000190734863,50.00000074505806,50.00000074505806,581.0,51.4,51.4,145.0,148.0,145.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,0.20499999821186066,,,,1279.9999713897705,50.00000074505806,50.00000074505806,580.0,50.9,50.9,637.0,96.0,94.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,0.5049999952316284,,,,2569.999933242798,50.00000074505806,50.00000074505806,518.0,54.9,54.9,2016.0,285.0,193.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,0.8050000071525574,,,,3230.0000190734863,50.00000074505806,50.00000074505806,535.0,51.3,51.3,2822.0,172.0,105.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,0.9549999833106995,,,,3519.9999809265137,90.00000357627869,90.00000357627869,543.0,50.9,50.9,3142.0,240.0,267.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,1.5049999952316284,,,,6289.999961853027,70.00000029802322,70.00000029802322,597.0,51.9,51.9,6486.0,178.0,180.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,1.8049999475479126,,,,7630.000114440918,70.00000029802322,70.00000029802322,647.0,53.1,53.1,7814.0,158.0,150.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,2.005000114440918,,,,8279.999732971191,109.99999940395355,109.99999940395355,545.0,55.7,55.7,8572.0,411.0,231.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,2.005000114440918,,,,8300.000190734863,90.00000357627869,90.00000357627869,545.0,55.599999999999994,55.599999999999994,8572.0,407.0,203.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,2.255000114440918,,,,8789.999961853027,79.99999821186066,79.99999821186066,575.0,55.9,55.9,9203.0,260.0,211.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,2.505000114440918,,,,10010.000228881836,90.00000357627869,90.00000357627869,975.0,59.0,59.0,10160.0,338.0,378.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,2.7049999237060547,,,,10869.999885559082,140.00000059604645,140.00000059604645,962.0,503.8,503.8,11512.0,1370.0,1327.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,2.8550000190734863,,,,11319.999694824219,90.00000357627869,90.00000357627869,1022.0,520.9,520.9,11962.0,1262.0,1380.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,3.055000066757202,,,,11689.9995803833,119.99999731779099,119.99999731779099,1224.0,530.8000000000001,530.8000000000001,12154.0,1266.0,1394.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,3.1549999713897705,,,,12920.000076293945,119.99999731779099,119.99999731779099,991.0,513.5,513.5,14117.0,1453.0,1218.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,3.255000114440918,,,,12380.000114440918,119.99999731779099,119.99999731779099,1102.0,528.5,528.5,13278.0,1613.0,1396.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,3.4549999237060547,,,,14579.999923706055,129.99999523162842,129.99999523162842,1153.0,508.8,508.8,16226.0,1609.0,1679.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,3.555000066757202,,,,15659.99984741211,119.99999731779099,119.99999731779099,1211.0,509.2,509.2,17595.0,1214.0,1291.0000000000018,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,3.7049999237060547,,,,15800.000190734863,140.00000059604645,140.00000059604645,1311.0,508.29999999999995,508.29999999999995,17639.0,1202.0,1307.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,3.805000066757202,,,,16700.000762939453,140.00000059604645,140.00000059604645,1323.0,501.49999999999994,501.49999999999994,18703.0,1192.0,1248.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,4.005000114440918,,,,17590.00015258789,140.00000059604645,140.00000059604645,1246.0,498.40000000000003,498.40000000000003,19798.0,1225.0,1105.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,4.204999923706055,,,,18110.000610351562,180.00000715255737,180.00000715255737,1273.0,498.0,498.0,20402.0,1416.0,1241.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,4.40500020980835,,,,19309.999465942383,270.00001072883606,270.00001072883606,1349.0,496.09999999999997,496.09999999999997,21749.0,1262.0,1270.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
NA87-22,,4.554999828338623,,,,20159.99984741211,230.00000417232513,230.00000417232513,1373.0,494.7,494.7,22765.0,1164.0,1334.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
