Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD97-2120,,,,,0.225,,,,,,0.225,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.245,,,,,,0.245,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.265,,,,,,0.265,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.285,,,,,,0.285,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.305,,,,,,0.305,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.325,,,,,,0.325,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.345,,,,,,0.345,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.365,,,,,,0.365,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.385,,,,,,0.385,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.405,,,,,,0.405,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.425,,,,,,0.425,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.445,,,,,,0.445,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.465,,,,,,0.465,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.485,,,,,,0.485,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.505,,,,,,0.505,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.525,,,,,,0.525,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.545,,,,,,0.545,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.565,,,,,,0.565,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.585,,,,,,0.585,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.605,,,,,,0.605,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.625,,,,,,0.625,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.645,,,,,,0.645,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.665,,,,,,0.665,depth model from Peterson and Lisiecki 2018,
MD97-2120,,,,,0.685,,,,,,0.685,depth model from Peterson and Lisiecki 2018,
