Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD97-2151,,,,0.035,0.035,,,,,,0.035,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,0.115,0.115,,,,,,0.115,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,0.155,0.155,,,,,,0.155,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,0.235,0.235,,,,,,0.235,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,0.275,0.275,,,,,,0.275,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,0.315,0.315,,,,,,0.315,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,0.355,0.355,,,,,,0.355,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,0.435,0.435,,,,,,0.435,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,0.475,0.475,,,,,,0.475,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,0.515,0.515,,,,,,0.515,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,0.595,0.595,,,,,,0.595,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,0.715,0.715,,,,,,0.715,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,0.755,0.755,,,,,,0.755,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,0.835,0.835,,,,,,0.835,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,0.865,0.865,,,,,,0.865,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,0.915,0.915,,,,,,0.915,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,0.955,0.955,,,,,,0.955,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,0.995,0.995,,,,,,0.995,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,1.075,1.075,,,,,,1.075,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,1.115,1.115,,,,,,1.115,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,1.195,1.195,,,,,,1.195,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,1.235,1.235,,,,,,1.235,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,1.355,1.355,,,,,,1.355,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,1.435,1.435,,,,,,1.435,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,1.515,1.515,,,,,,1.515,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,1.555,1.555,,,,,,1.555,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,1.675,1.675,,,,,,1.675,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,1.715,1.715,,,,,,1.715,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,1.755,1.755,,,,,,1.755,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,1.795,1.795,,,,,,1.795,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,1.835,1.835,,,,,,1.835,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,1.915,1.915,,,,,,1.915,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,2.035,2.035,,,,,,2.035,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,2.075,2.075,,,,,,2.075,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,2.195,2.195,,,,,,2.195,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,2.235,2.235,,,,,,2.235,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,2.275,2.275,,,,,,2.275,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,2.355,2.355,,,,,,2.355,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,2.395,2.395,,,,,,2.395,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,2.435,2.435,,,,,,2.435,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,2.475,2.475,,,,,,2.475,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,2.515,2.515,,,,,,2.515,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,2.555,2.555,,,,,,2.555,depth model from Peterson and Lisiecki 2018,
MD97-2151,,,,2.595,2.595,,,,,,2.595,depth model from Peterson and Lisiecki 2018,
