Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD02-2489,,,,0.5,0.5,,,,,,0.5,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.52,0.52,,,,,,0.52,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.54,0.54,,,,,,0.54,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.56,0.56,,,,,,0.56,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.58,0.58,,,,,,0.58,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.6,0.6,,,,,,0.6,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.62,0.62,,,,,,0.62,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.63,0.63,,,,,,0.63,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.65,0.65,,,,,,0.65,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.66,0.66,,,,,,0.66,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.68,0.68,,,,,,0.68,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.7,0.7,,,,,,0.7,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.72,0.72,,,,,,0.72,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.74,0.74,,,,,,0.74,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.76,0.76,,,,,,0.76,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.78,0.78,,,,,,0.78,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.8,0.8,,,,,,0.8,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.82,0.82,,,,,,0.82,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.84,0.84,,,,,,0.84,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.86,0.86,,,,,,0.86,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.88,0.88,,,,,,0.88,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.9,0.9,,,,,,0.9,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.92,0.92,,,,,,0.92,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.94,0.94,,,,,,0.94,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.96,0.96,,,,,,0.96,depth model from Jonkers et al. 2020,
MD02-2489,,,,0.98,0.98,,,,,,0.98,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.0,1.0,,,,,,1.0,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.02,1.02,,,,,,1.02,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.04,1.04,,,,,,1.04,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.06,1.06,,,,,,1.06,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.08,1.08,,,,,,1.08,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.1,1.1,,,,,,1.1,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.12,1.12,,,,,,1.12,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.14,1.14,,,,,,1.14,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.16,1.16,,,,,,1.16,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.18,1.18,,,,,,1.18,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.2,1.2,,,,,,1.2,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.22,1.22,,,,,,1.22,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.24,1.24,,,,,,1.24,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.26,1.26,,,,,,1.26,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.28,1.28,,,,,,1.28,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.3,1.3,,,,,,1.3,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.32,1.32,,,,,,1.32,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.34,1.34,,,,,,1.34,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.36,1.36,,,,,,1.36,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.38,1.38,,,,,,1.38,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.42,1.42,,,,,,1.42,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.43,1.43,,,,,,1.43,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.45,1.45,,,,,,1.45,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.47,1.47,,,,,,1.47,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.48,1.48,,,,,,1.48,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.508,1.508,,,,,,1.508,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.53,1.53,,,,,,1.53,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.55,1.55,,,,,,1.55,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.57,1.57,,,,,,1.57,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.59,1.59,,,,,,1.59,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.65,1.65,,,,,,1.65,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.67,1.67,,,,,,1.67,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.69,1.69,,,,,,1.69,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.71,1.71,,,,,,1.71,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.73,1.73,,,,,,1.73,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.75,1.75,,,,,,1.75,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.77,1.77,,,,,,1.77,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.79,1.79,,,,,,1.79,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.83,1.83,,,,,,1.83,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.87,1.87,,,,,,1.87,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.89,1.89,,,,,,1.89,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.91,1.91,,,,,,1.91,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.92,1.92,,,,,,1.92,depth model from Jonkers et al. 2020,
MD02-2489,,,,1.93,1.93,,,,,,1.93,depth model from Jonkers et al. 2020,
