Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
KNR159-5-125GGC,,,,0.115,0.115,,,,,,0.115,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.115,0.115,,,,,,0.115,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.115,0.115,,,,,,0.115,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.115,0.115,,,,,,0.115,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.155,0.155,,,,,,0.155,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.155,0.155,,,,,,0.155,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.155,0.155,,,,,,0.155,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.195,0.195,,,,,,0.195,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.195,0.195,,,,,,0.195,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.195,0.195,,,,,,0.195,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.235,0.235,,,,,,0.235,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.235,0.235,,,,,,0.235,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.235,0.235,,,,,,0.235,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.235,0.235,,,,,,0.235,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.255,0.255,,,,,,0.255,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.255,0.255,,,,,,0.255,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.445,0.445,,,,,,0.445,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.475,0.475,,,,,,0.475,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.495,0.495,,,,,,0.495,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.495,0.495,,,,,,0.495,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.535,0.535,,,,,,0.535,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.535,0.535,,,,,,0.535,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.545,0.545,,,,,,0.545,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.565,0.565,,,,,,0.565,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.577,0.577,,,,,,0.577,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.655,0.655,,,,,,0.655,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.675,0.675,,,,,,0.675,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.675,0.675,,,,,,0.675,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.675,0.675,,,,,,0.675,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.73,0.73,,,,,,0.73,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.775,0.775,,,,,,0.775,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.815,0.815,,,,,,0.815,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.86,0.86,,,,,,0.86,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.875,0.875,,,,,,0.875,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,0.995,0.995,,,,,,0.995,depth model from Repschlaeger et al. 2021,
KNR159-5-125GGC,,,,1.035,1.035,,,,,,1.035,depth model from Repschlaeger et al. 2021,
