Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
V28-127,,0.02,618.3905029296875,,,1171.0360107421875,258.0360107421875,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.03,1499.7867431640625,,,1928.7550048828125,1164.7550048828125,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.04,2381.177734375,,,2726.4169921875,1940.4169921875,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.05,3262.581298828125,,,3643.10888671875,2648.10888671875,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.06,4143.9765625,,,4663.76708984375,3306.76708984375,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.07,5025.3740234375,,,5703.4248046875,4038.4248046875,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.08,5122.05322265625,,,5740.4130859375,4162.4130859375,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.09,5212.41259765625,,,5788.68603515625,4370.68603515625,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.1,5302.7646484375,,,5856.4033203125,4515.4033203125,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.11,5393.11767578125,,,5958.673828125,4618.673828125,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.12,5483.4677734375,,,6081.9453125,4679.9453125,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.13,5607.0546875,,,6120.53662109375,4994.53662109375,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.14,5731.193359375,,,6200.95458984375,5271.95458984375,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.15,5855.32080078125,,,6290.6064453125,5431.6064453125,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.16,5979.462890625,,,6487.6533203125,5509.6533203125,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.17,6103.591796875,,,6773.7001953125,5563.7001953125,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.18,6312.65771484375,,,7049.95654296875,5715.95654296875,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.19,6523.791015625,,,7495.62744140625,5807.62744140625,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.2,6734.9375,,,8027.404296875,5860.404296875,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.21,6946.08935546875,,,8562.56640625,5922.56689453125,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.22,7157.22802734375,,,9143.712890625,5974.71240234375,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.23,7371.0625,,,9356.462890625,6157.462890625,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.24,7584.98828125,,,9575.435546875,6298.435546875,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.25,7798.919921875,,,9804.408203125,6396.408203125,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.26,8012.83837890625,,,10208.380859375,6472.380859375,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.27,8226.7568359375,,,10630.353515625,6537.35302734375,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.28,8438.96484375,,,10796.07421875,6726.07470703125,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.29,8651.111328125,,,10982.2451171875,6867.2451171875,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.3,8863.25,,,11174.416015625,7002.41552734375,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
V28-127,,0.31,9075.384765625,,,11453.96484375,7097.96435546875,"3,4",Age model from Repschlaeger et al. (2021),"BACON.IntCal13 14C AMS, manual alignment, bacon, pdv",1
