Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GIK16006-1,,,,0.005,0.005,,,,,,0.005,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.025,0.025,,,,,,0.025,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.03,0.03,,,,,,0.03,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.08,0.08,,,,,,0.08,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.105,0.105,,,,,,0.105,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.13,0.13,,,,,,0.13,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.155,0.155,,,,,,0.155,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.18,0.18,,,,,,0.18,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.195,0.195,,,,,,0.195,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.23,0.23,,,,,,0.23,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.245,0.245,,,,,,0.245,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.28,0.28,,,,,,0.28,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.305,0.305,,,,,,0.305,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.33,0.33,,,,,,0.33,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.34,0.34,,,,,,0.34,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.365,0.365,,,,,,0.365,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.38,0.38,,,,,,0.38,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.4,0.4,,,,,,0.4,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.425,0.425,,,,,,0.425,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.425,0.425,,,,,,0.425,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.455,0.455,,,,,,0.455,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.48,0.48,,,,,,0.48,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.505,0.505,,,,,,0.505,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.525,0.525,,,,,,0.525,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.555,0.555,,,,,,0.555,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.58,0.58,,,,,,0.58,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.6,0.6,,,,,,0.6,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.605,0.605,,,,,,0.605,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.62,0.62,,,,,,0.62,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.625,0.625,,,,,,0.625,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.64,0.64,,,,,,0.64,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.655,0.655,,,,,,0.655,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.66,0.66,,,,,,0.66,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.68,0.68,,,,,,0.68,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.705,0.705,,,,,,0.705,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.725,0.725,,,,,,0.725,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.75,0.75,,,,,,0.75,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.78,0.78,,,,,,0.78,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.8,0.8,,,,,,0.8,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.805,0.805,,,,,,0.805,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.82,0.82,,,,,,0.82,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.825,0.825,,,,,,0.825,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.84,0.84,,,,,,0.84,depth model from Peterson and Lisiecki 2018,
GIK16006-1,,,,0.855,0.855,,,,,,0.855,depth model from Peterson and Lisiecki 2018,
