Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
GIK16006-1,,0.005,16.777,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.025,1023.3000000000001,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.03,1364.4,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.08,2040.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.105,2279.7999999999997,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.13,3650.2,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.155,4002.5000000000005,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.18,5114.9,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.195,5240.400000000001,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.23,6734.5,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.245,6939.4,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.28,7167.6,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.305,7634.1,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.33,8433.6,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.34,8500.9,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.365,9025.7,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.38,9732.6,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.4,9878.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.425,11309.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.425,11309.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.455,11514.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.48,11690.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.505,12475.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.525,12751.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.555,12927.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.58,13200.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GIK16006-1,,0.6,13717.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
