Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
PC75-1,,,,0.0,0.0,,,,,,0.0,depth model from Repschlaeger et al. 2021,
PC75-1,,,,0.15,0.15,,,,,,0.15,depth model from Repschlaeger et al. 2021,
PC75-1,,,,0.2,0.2,,,,,,0.2,depth model from Repschlaeger et al. 2021,
PC75-1,,,,0.25,0.25,,,,,,0.25,depth model from Repschlaeger et al. 2021,
PC75-1,,,,0.3,0.3,,,,,,0.3,depth model from Repschlaeger et al. 2021,
PC75-1,,,,0.35,0.35,,,,,,0.35,depth model from Repschlaeger et al. 2021,
PC75-1,,,,0.4,0.4,,,,,,0.4,depth model from Repschlaeger et al. 2021,
PC75-1,,,,0.45,0.45,,,,,,0.45,depth model from Repschlaeger et al. 2021,
PC75-1,,,,0.5,0.5,,,,,,0.5,depth model from Repschlaeger et al. 2021,
PC75-1,,,,0.55,0.55,,,,,,0.55,depth model from Repschlaeger et al. 2021,
PC75-1,,,,0.6,0.6,,,,,,0.6,depth model from Repschlaeger et al. 2021,
PC75-1,,,,0.65,0.65,,,,,,0.65,depth model from Repschlaeger et al. 2021,
PC75-1,,,,0.7,0.7,,,,,,0.7,depth model from Repschlaeger et al. 2021,
PC75-1,,,,0.75,0.75,,,,,,0.75,depth model from Repschlaeger et al. 2021,
PC75-1,,,,0.8,0.8,,,,,,0.8,depth model from Repschlaeger et al. 2021,
PC75-1,,,,0.9,0.9,,,,,,0.9,depth model from Repschlaeger et al. 2021,
PC75-1,,,,0.95,0.95,,,,,,0.95,depth model from Repschlaeger et al. 2021,
PC75-1,,,,1.0,1.0,,,,,,1.0,depth model from Repschlaeger et al. 2021,
PC75-1,,,,1.05,1.05,,,,,,1.05,depth model from Repschlaeger et al. 2021,
PC75-1,,,,1.1,1.1,,,,,,1.1,depth model from Repschlaeger et al. 2021,
PC75-1,,,,1.15,1.15,,,,,,1.15,depth model from Repschlaeger et al. 2021,
PC75-1,,,,1.2,1.2,,,,,,1.2,depth model from Repschlaeger et al. 2021,
PC75-1,,,,1.25,1.25,,,,,,1.25,depth model from Repschlaeger et al. 2021,
PC75-1,,,,1.35,1.35,,,,,,1.35,depth model from Repschlaeger et al. 2021,
PC75-1,,,,1.4,1.4,,,,,,1.4,depth model from Repschlaeger et al. 2021,
PC75-1,,,,1.45,1.45,,,,,,1.45,depth model from Repschlaeger et al. 2021,
PC75-1,,,,1.55,1.55,,,,,,1.55,depth model from Repschlaeger et al. 2021,
PC75-1,,,,1.6,1.6,,,,,,1.6,depth model from Repschlaeger et al. 2021,
PC75-1,,,,1.65,1.65,,,,,,1.65,depth model from Repschlaeger et al. 2021,
PC75-1,,,,1.85,1.85,,,,,,1.85,depth model from Repschlaeger et al. 2021,
PC75-1,,,,2.05,2.05,,,,,,2.05,depth model from Repschlaeger et al. 2021,
PC75-1,,,,2.1,2.1,,,,,,2.1,depth model from Repschlaeger et al. 2021,
PC75-1,,,,2.35,2.35,,,,,,2.35,depth model from Repschlaeger et al. 2021,
PC75-1,,,,2.55,2.55,,,,,,2.55,depth model from Repschlaeger et al. 2021,
PC75-1,,,,2.65,2.65,,,,,,2.65,depth model from Repschlaeger et al. 2021,
PC75-1,,,,2.7,2.7,,,,,,2.7,depth model from Repschlaeger et al. 2021,
PC75-1,,,,2.85,2.85,,,,,,2.85,depth model from Repschlaeger et al. 2021,
PC75-1,,,,2.9,2.9,,,,,,2.9,depth model from Repschlaeger et al. 2021,
PC75-1,,,,2.95,2.95,,,,,,2.95,depth model from Repschlaeger et al. 2021,
PC75-1,,,,3.1,3.1,,,,,,3.1,depth model from Repschlaeger et al. 2021,
PC75-1,,,,3.15,3.15,,,,,,3.15,depth model from Repschlaeger et al. 2021,
PC75-1,,,,3.2,3.2,,,,,,3.2,depth model from Repschlaeger et al. 2021,
PC75-1,,,,3.45,3.45,,,,,,3.45,depth model from Repschlaeger et al. 2021,
