Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
KNR159-5-20JPC,,,,0.055,0.055,,,,,,0.055,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.06,0.06,,,,,,0.06,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.09,0.09,,,,,,0.09,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.105,0.105,,,,,,0.105,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.12,0.12,,,,,,0.12,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.14,0.14,,,,,,0.14,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.155,0.155,,,,,,0.155,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.17,0.17,,,,,,0.17,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.19,0.19,,,,,,0.19,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.22,0.22,,,,,,0.22,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.255,0.255,,,,,,0.255,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.305,0.305,,,,,,0.305,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.32,0.32,,,,,,0.32,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.34,0.34,,,,,,0.34,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.355,0.355,,,,,,0.355,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.405,0.405,,,,,,0.405,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.455,0.455,,,,,,0.455,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.505,0.505,,,,,,0.505,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.705,0.705,,,,,,0.705,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,0.805,0.805,,,,,,0.805,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,1.155,1.155,,,,,,1.155,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,1.255,1.255,,,,,,1.255,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,1.355,1.355,,,,,,1.355,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,1.405,1.405,,,,,,1.405,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,1.505,1.505,,,,,,1.505,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,1.555,1.555,,,,,,1.555,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,1.705,1.705,,,,,,1.705,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,1.755,1.755,,,,,,1.755,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,1.805,1.805,,,,,,1.805,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,1.905,1.905,,,,,,1.905,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,1.955,1.955,,,,,,1.955,depth model from Peterson and Lisiecki 2018,
KNR159-5-20JPC,,,,1.995,1.995,,,,,,1.995,depth model from Peterson and Lisiecki 2018,
