Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
SK129-CR2,,0.025,,,,3727.0,35.0,35.0,457.0,51.2,51.2,3495.0,183.0,123.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SK129-CR2,,0.12,,,,6039.0,35.0,35.0,531.0,50.3,50.3,6310.0,129.0,117.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SK129-CR2,,0.18,,,,9170.0,35.0,35.0,417.0,51.0,51.0,9754.0,363.0,208.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SK129-CR2,,0.22,,,,9038.0,35.0,35.0,410.0,52.699999999999996,52.699999999999996,9611.0,269.0,124.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SK129-CR2,,0.26,,,,11896.0,38.0,38.0,575.0,46.800000000000004,46.800000000000004,13212.0,98.0,102.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SK129-CR2,,0.3,,,,13048.0,39.0,39.0,585.0,44.8,44.8,14645.0,336.0,343.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SK129-CR2,,0.36,,,,14341.0,43.0,43.0,685.0,54.699999999999996,54.699999999999996,16504.0,271.0,226.99999999999818,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SK129-CR2,,0.4,,,,14117.0,42.0,42.0,668.0,56.9,56.9,16197.0,232.0,228.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SK129-CR2,,0.44,,,,14909.0,44.0,44.0,758.0,62.1,62.1,17210.0,178.0,169.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SK129-CR2,,0.52,,,,17841.0,61.0,61.0,738.0,76.89999999999999,76.89999999999999,20666.0,217.0,211.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SK129-CR2,,0.58,,,,21580.0,80.0,80.0,932.0,70.2,70.2,24882.0,312.0,322.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SK129-CR2,,0.64,,,,22409.0,94.0,94.0,990.0,98.10000000000001,98.10000000000001,25755.0,219.0,406.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SK129-CR2,,0.78,,,,28849.0,189.0,189.0,652.0,79.3,79.3,32326.0,691.0,605.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
