Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GIK13289_2,,,,0.175,0.175,,,,,,0.175,depth model from Jonkers et al. 2020,
GIK13289_2,,,,0.225,0.225,,,,,,0.225,depth model from Jonkers et al. 2020,
GIK13289_2,,,,0.275,0.275,,,,,,0.275,depth model from Jonkers et al. 2020,
GIK13289_2,,,,0.375,0.375,,,,,,0.375,depth model from Jonkers et al. 2020,
GIK13289_2,,,,0.525,0.525,,,,,,0.525,depth model from Jonkers et al. 2020,
GIK13289_2,,,,0.555,0.555,,,,,,0.555,depth model from Jonkers et al. 2020,
GIK13289_2,,,,0.605,0.605,,,,,,0.605,depth model from Jonkers et al. 2020,
GIK13289_2,,,,0.655,0.655,,,,,,0.655,depth model from Jonkers et al. 2020,
GIK13289_2,,,,0.705,0.705,,,,,,0.705,depth model from Jonkers et al. 2020,
GIK13289_2,,,,0.725,0.725,,,,,,0.725,depth model from Jonkers et al. 2020,
GIK13289_2,,,,0.755,0.755,,,,,,0.755,depth model from Jonkers et al. 2020,
GIK13289_2,,,,0.805,0.805,,,,,,0.805,depth model from Jonkers et al. 2020,
GIK13289_2,,,,0.855,0.855,,,,,,0.855,depth model from Jonkers et al. 2020,
GIK13289_2,,,,0.905,0.905,,,,,,0.905,depth model from Jonkers et al. 2020,
GIK13289_2,,,,0.955,0.955,,,,,,0.955,depth model from Jonkers et al. 2020,
GIK13289_2,,,,1.005,1.005,,,,,,1.005,depth model from Jonkers et al. 2020,
GIK13289_2,,,,1.055,1.055,,,,,,1.055,depth model from Jonkers et al. 2020,
GIK13289_2,,,,1.075,1.075,,,,,,1.075,depth model from Jonkers et al. 2020,
GIK13289_2,,,,1.105,1.105,,,,,,1.105,depth model from Jonkers et al. 2020,
GIK13289_2,,,,1.155,1.155,,,,,,1.155,depth model from Jonkers et al. 2020,
GIK13289_2,,,,1.205,1.205,,,,,,1.205,depth model from Jonkers et al. 2020,
GIK13289_2,,,,1.305,1.305,,,,,,1.305,depth model from Jonkers et al. 2020,
GIK13289_2,,,,1.405,1.405,,,,,,1.405,depth model from Jonkers et al. 2020,
GIK13289_2,,,,1.505,1.505,,,,,,1.505,depth model from Jonkers et al. 2020,
GIK13289_2,,,,1.605,1.605,,,,,,1.605,depth model from Jonkers et al. 2020,
GIK13289_2,,,,1.705,1.705,,,,,,1.705,depth model from Jonkers et al. 2020,
GIK13289_2,,,,1.755,1.755,,,,,,1.755,depth model from Jonkers et al. 2020,
GIK13289_2,,,,1.805,1.805,,,,,,1.805,depth model from Jonkers et al. 2020,
GIK13289_2,,,,1.905,1.905,,,,,,1.905,depth model from Jonkers et al. 2020,
GIK13289_2,,,,2.005,2.005,,,,,,2.005,depth model from Jonkers et al. 2020,
